ea_id,com_cd01,com_cd02a,com_cd02b,com_cd03,com_cd04,com_cd05,com_cd06,com_cd07a,com_cd07b,com_cd08a,com_cd08b,com_cd09,com_cd10a,com_cd10b,com_cd11,com_cd12,com_cd13a,com_cd13b,com_cd13c,com_cd14,com_cd15,com_cd16a,com_cd16b,com_cd17,com_cd18a,com_cd18b,com_cd19,com_cd20a,com_cd20b,com_cd21,com_cd22a,com_cd22b,com_cd23,com_cd24a,com_cd24b,com_cd25,com_cd26,com_cd27a,com_cd27b,com_cd28,com_cd29,com_cd30,com_cd31,com_cd32,com_cd33,com_cd34,com_cd35,com_cd36a,com_cd36b,com_cd37,com_cd38,com_cd39,com_cd40a,com_cd40b,com_cd41,com_cd42,com_cd43,com_cd44,com_cd45,com_cd46,com_cd47,com_cd48,com_cd49a,com_cd49b,com_cd50,com_cd51a,com_cd51b,com_cd52,com_cd53,com_cd54,com_cd55,com_cd56,com_cd57,com_cd58,com_cd59,com_cd60a,com_cd60b,com_cd61,com_cd62,com_cd63,com_cd64,com_cd65a,com_cd65b,com_cd65c,com_cd65d,com_cd65e,com_cd65f,com_cd65g,com_cd66,com_cd67a,com_cd67b,com_cd68,com_cd69a,com_cd69b,com_cd70,com_cd71
30103074,DIRT ROAD (MAINTAINED),10,KM,YES,9,12,NO,10,KM,0,MINUTE,YES,,,,NO,250,KM,ZOMBA,2000,NO,10,KM,NO,10,KM,NO,10,KM,NO,10,KM,NO,10,KM,7,14,5,KM,6,1200,YES,,NO,,,NO,20,KM,11,110,YES,10,KM,6,900,NO,0,0,0,0,YES,,,NO,10,KM,,,,NO,NO,,,,10,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,10,KM,NO,10,KM,NO,NO
30104708,GRADED GRAVELED,5,KM,YES,12,12,NO,4,KM,30,MINUTE,YES,,,,NO,152,KM,ZOMBA,2000,NO,4,KM,YES,,,NO,5,KM,NO,1,KM,YES,,,3,16,1,KM,6,1275,YES,,NO,,,NO,10,KM,11,162,NO,15,KM,9,999,NO,0,0,0,0,NO,5,KM,NO,23,KM,,,,NO,,,,,23,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,8,KM,NO,8,KM,NO,NO
30105325,TAR/ASPHALT,0,METER,YES,12,12,YES,,,30,MINUTE,YES,,,,NO,195,KM,ZOMBA,1000,YES,,,YES,,,NO,10,KM,NO,10,KM,YES,,,5,9,0,,16,1600,YES,,NO,,,NO,10,KM,12,999,NO,10,KM,14,999,NO,1,0,0,0,YES,,,YES,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,YES,NO,,,NO,NO,0,METER,RELIGIOUS FACILITY,NO,,NO,,,,,,,,NO,72,KM,NO,72,KM,NO,NO
30105448,DIRT ROAD (MAINTAINED),7,KM,YES,12,12,YES,,,1,HOUR,YES,,,,NO,162,KM,ZOMBA,2000,NO,10,KM,NO,10,KM,NO,40,KM,NO,40,KM,NO,10,KM,6,12,7,KM,9,1017,NO,3,NO,,,NO,40,KM,11,999,YES,10,KM,12,999,NO,0,0,0,0,YES,,,NO,10,KM,,,,NO,,,,,10,KM,RELIGIOUS FACILITY,NO,,NO,,,,,,,,NO,40,KM,NO,40,KM,NO,NO
30107624,DIRT ROAD (MAINTAINED),29,KM,YES,0,12,YES,,,1,HOUR,NO,58,KM,800,NO,167,KM,ZOMBA,1500,NO,8,KM,NO,8,KM,NO,8,KM,NO,8,KM,NO,8,KM,3,6,0,,4,682,NO,4,NO,,,NO,58,KM,24,339,YES,10,KM,9,235,YES,0,0,0,0,NO,8,KM,NO,10,KM,,,,NO,YES,MALE,YES,NO,58,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,58,KM,NO,58,KM,NO,NO
30108401,GRADED GRAVELED,56,KM,YES,12,12,YES,,,5,HOUR,NO,101,KM,700,NO,800,KM,ZOMBA,1850,YES,,,YES,,,NO,22,KM,NO,22,KM,NO,22,KM,1,11,15,KM,4,867,YES,,NO,,,NO,22,KM,6,320,NO,22,KM,6,320,NO,24,0,0,0,YES,,,YES,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,NO,NO,,,,,101,KM,GOVERNMENT FACILITY,YES,200,NO,,,,,,,,NO,101,KM,NO,101,KM,NO,NO
30109724,GRADED GRAVELED,10,KM,NO,6,6,YES,,,4,HOUR,YES,,,,NO,200,KM,ZOMBA,4000,NO,10,KM,NO,10,KM,NO,10,KM,NO,10,KM,NO,3,KM,4,6,7,METER,7,578,YES,,NO,,,NO,35,KM,7,999,NO,7,KM,7,999,NO,0,0,0,0,NO,10,KM,NO,10,KM,,,,NO,,,,,10,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,76,KM,NO,76,KM,NO,NO
30202252,TAR/ASPHALT,100,METER,YES,12,12,YES,,,10,MINUTE,YES,,,,NO,20,KM,ZOMBA,300,NO,6,KM,NO,6,KM,NO,6,KM,NO,6,KM,YES,,,8,13,6,KM,12,460,YES,,NO,,,NO,6,KM,3,600,NO,3,METER,10,999,NO,0,0,0,0,YES,,,NO,3,KM,,,,NO,,,,,6,KM,GOVERNMENT FACILITY,YES,250,NO,,,,,,,,NO,22,KM,NO,22,KM,YES,
30206341,TAR/ASPHALT,0,METER,YES,12,12,YES,,,40,MINUTE,YES,,,,NO,90,KM,ZOMBA,500,YES,,,YES,,,YES,,,NO,10,KM,YES,,,4,11,0,KM,1,1920,NO,5,NO,,,NO,34,KM,14,999,YES,1,KM,9,999,YES,0,0,0,0,YES,,,YES,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,NO,YES,,,,,200,METER,GOVERNMENT FACILITY,NO,,NO,,,,,,,,YES,,,NO,10,KM,YES,
30206572,GRADED GRAVELED,4,KM,YES,12,12,YES,,,30,MINUTE,YES,,,,NO,97,KM,ZOMBA,1000,NO,4,KM,NO,4,KM,NO,4,KM,NO,4,KM,NO,4,KM,6,7,1,KM,4,600,YES,,NO,,,NO,10,KM,11,999,YES,6,KM,8,999,NO,0,0,0,0,YES,,,NO,10,KM,,,,NO,,,,,10,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,37,KM,NO,37,KM,YES,
30208396,DIRT ROAD (MAINTAINED),30,KM,YES,0,9,YES,,,2,HOUR,NO,75,KM,500,NO,128,KM,ZOMBA,800,NO,3,KM,NO,3,KM,NO,3,KM,NO,30,KM,NO,30,KM,3,1,3,KM,6,821,NO,4,NO,,,NO,75,KM,11,410,YES,3,KM,9,200,YES,0,0,0,0,YES,,,NO,3,KM,,,,NO,YES,FEMALE,NO,NO,75,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,30,KM,NO,30,KM,NO,YES
30212307,DIRT ROAD (MAINTAINED),10,KM,YES,12,12,NO,10,KM,40,MINUTE,YES,,,,NO,92,KM,ZOMBA,1500,YES,,,YES,,,YES,,,NO,10,KM,YES,,,5,11,3,KM,9,820,YES,,NO,,,NO,10,KM,11,999,NO,10,KM,9,820,NO,0,0,0,0,YES,,,YES,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,YES,NO,,,,,4,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,82,KM,NO,82,KM,NO,NO
30212492,DIRT TRACK,67,KM,NO,6,6,NO,67,KM,4,DAY,YES,,,,NO,133,KM,ZOMBA,2000,NO,11,KM,NO,15,KM,NO,15,KM,NO,15,KM,NO,15,KM,3,5,9,METER,7,605,NO,4,NO,,,NO,150,KM,9,999,YES,10,KM,8,999,NO,5,1,0,1,YES,,,NO,67,KM,,,,NO,,,,,67,KM,GOVERNMENT FACILITY,NO,,NO,,,,,,,,NO,67,KM,NO,67,KM,NO,NO
30302601,GRADED GRAVELED,6,KM,NO,9,9,NO,6,KM,5,MINUTE,NO,30,KM,150,NO,6,KM,ZOMBA,200,NO,6,KM,NO,3,KM,NO,15,KM,NO,6,KM,NO,6,KM,8,1,3,KM,10,1900,YES,,NO,,,NO,1,KM,26,500,YES,1,METER,6,60,YES,0,0,0,2,NO,35,KM,NO,4,KM,,,,YES,,,,,4,KM,GOVERNMENT FACILITY,YES,850,YES,YES,NO,YES,YES,NO,,,NO,35,KM,YES,,,YES,
