case_id,hhid,pid,fs_c00,fs_c00f,fs_c01a,fs_c01b,fs_c01c,fs_c00f1,fs_c02a,fs_c02b,fs_c02c,fs_c00f2,fs_c03a,fs_c03b,fs_c03c,fs_c00f3,fs_c04a,fs_c04b,fs_c04c
106012220214,58d807a0904745bd8e2b83c77c4e8afe,7,no,,,,,,,,,,,,,,,,
106012220214,58d807a0904745bd8e2b83c77c4e8afe,8,yes,no,,,,yes,6,4,6,no,,,,no,,,
106012220214,58d807a0904745bd8e2b83c77c4e8afe,9,no,,,,,,,,,,,,,,,,
106012220216,db8f2497fb26445b812c09f0489579de,1,yes,no,,,,no,,,,yes,12,6,4,yes,12,1,1
106012220216,db8f2497fb26445b812c09f0489579de,2,no,,,,,,,,,,,,,,,,
106012220216,db8f2497fb26445b812c09f0489579de,3,no,,,,,,,,,,,,,,,,
106012220216,db8f2497fb26445b812c09f0489579de,4,no,,,,,,,,,,,,,,,,
106012220216,db8f2497fb26445b812c09f0489579de,5,no,,,,,,,,,,,,,,,,
106012220216,db8f2497fb26445b812c09f0489579de,6,no,,,,,,,,,,,,,,,,
106012220236,8fe45ed101d248b69bfbec8dff4e906d,1,no,,,,,,,,,,,,,,,,
106012220236,8fe45ed101d248b69bfbec8dff4e906d,2,yes,no,,,,no,,,,yes,16,5,5,yes,16,5,4
106012220236,8fe45ed101d248b69bfbec8dff4e906d,3,no,,,,,,,,,,,,,,,,
106012220271,7084ffb8fe874654a9760d30a398bca4,1,no,,,,,,,,,,,,,,,,
106012220271,7084ffb8fe874654a9760d30a398bca4,2,yes,no,,,,no,,,,no,,,,yes,24,3,6
106012220280,e9233b566489450294fa0fb34d988278,1,yes,yes,12,5,8,no,,,,no,,,,no,,,
106012220280,e9233b566489450294fa0fb34d988278,2,no,,,,,,,,,,,,,,,,
106012220280,e9233b566489450294fa0fb34d988278,3,no,,,,,,,,,,,,,,,,
106012220280,e9233b566489450294fa0fb34d988278,4,no,,,,,,,,,,,,,,,,
106012220280,e9233b566489450294fa0fb34d988278,5,no,,,,,,,,,,,,,,,,
106012220302,bd28003ab98c4dd098a2ad695e965a20,1,no,,,,,,,,,,,,,,,,
106012220302,bd28003ab98c4dd098a2ad695e965a20,2,yes,no,,,,no,,,,yes,10,7,6,yes,10,6,6
106012220302,bd28003ab98c4dd098a2ad695e965a20,3,yes,no,,,,no,,,,yes,8,4,5,yes,8,5,3
106012220302,bd28003ab98c4dd098a2ad695e965a20,4,no,,,,,,,,,,,,,,,,
106012220346,0480490180ae492bab38520e1a2d9a52,1,yes,yes,12,3,8,no,,,,no,,,,no,,,
106012220346,0480490180ae492bab38520e1a2d9a52,2,no,,,,,,,,,,,,,,,,
106012220346,0480490180ae492bab38520e1a2d9a52,3,no,,,,,,,,,,,,,,,,
106012220346,0480490180ae492bab38520e1a2d9a52,4,no,,,,,,,,,,,,,,,,
106012220346,0480490180ae492bab38520e1a2d9a52,5,no,,,,,,,,,,,,,,,,
106012230013,6cc3588b213e4615aeff177626a94117,1,yes,yes,12,6,10,no,,,,no,,,,no,,,
106012230013,6cc3588b213e4615aeff177626a94117,2,no,,,,,,,,,,,,,,,,
106012230013,6cc3588b213e4615aeff177626a94117,3,no,,,,,,,,,,,,,,,,
106012230013,6cc3588b213e4615aeff177626a94117,4,no,,,,,,,,,,,,,,,,
106012230013,6cc3588b213e4615aeff177626a94117,5,no,,,,,,,,,,,,,,,,
106012230025,543c2daae0a74ab4ae162333c2a8773c,1,yes,no,,,,no,,,,yes,12,3,3,yes,12,3,3
106012230025,543c2daae0a74ab4ae162333c2a8773c,2,no,,,,,,,,,,,,,,,,
106012230025,543c2daae0a74ab4ae162333c2a8773c,3,no,,,,,,,,,,,,,,,,
106012230025,543c2daae0a74ab4ae162333c2a8773c,4,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,1,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,2,yes,no,,,,no,,,,no,,,,yes,16,6,2
106012230076,b8efd333b2634467b5b1792e5ced2351,3,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,4,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,5,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,6,no,,,,,,,,,,,,,,,,
106012230076,b8efd333b2634467b5b1792e5ced2351,7,no,,,,,,,,,,,,,,,,
106012230114,1b585c1e49684f6c843546b9682ef3f7,1,no,,,,,,,,,,,,,,,,
106012230114,1b585c1e49684f6c843546b9682ef3f7,2,no,,,,,,,,,,,,,,,,
106012230114,1b585c1e49684f6c843546b9682ef3f7,3,yes,no,,,,no,,,,yes,16,5,3,yes,16,5,3
106012230114,1b585c1e49684f6c843546b9682ef3f7,4,no,,,,,,,,,,,,,,,,
106012230114,1b585c1e49684f6c843546b9682ef3f7,5,no,,,,,,,,,,,,,,,,
106012230114,1b585c1e49684f6c843546b9682ef3f7,6,no,,,,,,,,,,,,,,,,
106012230139,268577bab7d041518347492975d84a26,1,no,,,,,,,,,,,,,,,,
106012230139,268577bab7d041518347492975d84a26,2,yes,no,,,,no,,,,no,,,,yes,4,3,5
106012230139,268577bab7d041518347492975d84a26,3,no,,,,,,,,,,,,,,,,
106012230139,268577bab7d041518347492975d84a26,4,no,,,,,,,,,,,,,,,,
106012230139,268577bab7d041518347492975d84a26,5,no,,,,,,,,,,,,,,,,
106012230164,f470912aca0d4bf9ab930d08bc30b5b7,1,yes,no,,,,yes,8,5,6,no,,,,no,,,
106012230164,f470912aca0d4bf9ab930d08bc30b5b7,2,yes,no,,,,no,,,,yes,6,4,5,yes,6,4,5
106012230164,f470912aca0d4bf9ab930d08bc30b5b7,3,no,,,,,,,,,,,,,,,,
106012230177,a21dcb576aab47498258a551704d0e1a,1,yes,yes,8,3,7,no,,,,no,,,,no,,,
106012230177,a21dcb576aab47498258a551704d0e1a,2,yes,no,,,,no,,,,yes,3,3,3,yes,3,2,2
106012230177,a21dcb576aab47498258a551704d0e1a,3,no,,,,,,,,,,,,,,,,
106012230177,a21dcb576aab47498258a551704d0e1a,4,no,,,,,,,,,,,,,,,,
106012230177,a21dcb576aab47498258a551704d0e1a,5,no,,,,,,,,,,,,,,,,
106012230177,a21dcb576aab47498258a551704d0e1a,6,no,,,,,,,,,,,,,,,,
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,1,no,,,,,,,,,,,,,,,,
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,2,no,,,,,,,,,,,,,,,,
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,3,yes,no,,,,no,,,,yes,8,4,5,yes,8,4,5
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,4,yes,no,,,,no,,,,yes,5,6,5,yes,5,3,5
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,5,no,,,,,,,,,,,,,,,,
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,6,no,,,,,,,,,,,,,,,,
106012230214,d22a7cedb38f47a5bb5e55fd3bb84ef6,1,yes,yes,8,6,12,no,,,,no,,,,no,,,
106012230214,d22a7cedb38f47a5bb5e55fd3bb84ef6,2,yes,no,,,,no,,,,no,,,,yes,8,6,8
106012230214,d22a7cedb38f47a5bb5e55fd3bb84ef6,3,no,,,,,,,,,,,,,,,,
106012230214,d22a7cedb38f47a5bb5e55fd3bb84ef6,4,no,,,,,,,,,,,,,,,,
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,1,yes,no,,,,no,,,,yes,6,3,8,yes,6,3,8
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,2,no,,,,,,,,,,,,,,,,
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,3,no,,,,,,,,,,,,,,,,
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,4,yes,no,,,,no,,,,yes,6,3,5,no,,,
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,5,no,,,,,,,,,,,,,,,,
106012230265,6f210f755f604616b64c7fdda5c141f2,1,no,,,,,,,,,,,,,,,,
106012230265,6f210f755f604616b64c7fdda5c141f2,2,yes,no,,,,no,,,,yes,4,5,8,yes,4,6,8
106012230265,6f210f755f604616b64c7fdda5c141f2,3,no,,,,,,,,,,,,,,,,
106012230265,6f210f755f604616b64c7fdda5c141f2,4,no,,,,,,,,,,,,,,,,
106012230265,6f210f755f604616b64c7fdda5c141f2,5,no,,,,,,,,,,,,,,,,
106012240077,7806a20262774f9a8ee03b614d519d3f,1,yes,no,,,,no,,,,yes,20,6,7,yes,20,6,7
106012240077,7806a20262774f9a8ee03b614d519d3f,2,no,,,,,,,,,,,,,,,,
106012240077,7806a20262774f9a8ee03b614d519d3f,3,no,,,,,,,,,,,,,,,,
106012240077,7806a20262774f9a8ee03b614d519d3f,4,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,1,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,2,yes,no,,,,no,,,,yes,16,6,8,yes,16,6,7
106012240118,c93e664735a04fbcb7b64d6373f9d187,3,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,4,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,5,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,6,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,7,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,8,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,9,no,,,,,,,,,,,,,,,,
106012240118,c93e664735a04fbcb7b64d6373f9d187,10,no,,,,,,,,,,,,,,,,
106012240131,3d46228d82ab4af6900846a524e7afd7,1,yes,no,,,,yes,12,6,8,no,,,,no,,,
106012240131,3d46228d82ab4af6900846a524e7afd7,2,yes,no,,,,no,,,,yes,8,6,8,no,,,
106012240131,3d46228d82ab4af6900846a524e7afd7,3,no,,,,,,,,,,,,,,,,
106012240131,3d46228d82ab4af6900846a524e7afd7,4,no,,,,,,,,,,,,,,,,
106012240131,3d46228d82ab4af6900846a524e7afd7,5,no,,,,,,,,,,,,,,,,
106012240145,be7052f4ef864621b73a037b0250ad97,1,yes,no,,,,no,,,,yes,8,3,6,yes,8,2,5
106012240145,be7052f4ef864621b73a037b0250ad97,2,no,,,,,,,,,,,,,,,,
106012240145,be7052f4ef864621b73a037b0250ad97,3,no,,,,,,,,,,,,,,,,
106012240145,be7052f4ef864621b73a037b0250ad97,4,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,1,yes,no,,,,no,,,,yes,12,6,5,yes,12,4,5
106012240213,5be039c8d1b847cab12920c270d4550b,2,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,3,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,4,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,5,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,6,no,,,,,,,,,,,,,,,,
106012240213,5be039c8d1b847cab12920c270d4550b,7,no,,,,,,,,,,,,,,,,
106012250020,db2c6d4784534897bed7627d3da9fe5b,1,yes,yes,16,5,8,no,,,,no,,,,no,,,
106012250020,db2c6d4784534897bed7627d3da9fe5b,2,no,,,,,,,,,,,,,,,,
106012250020,db2c6d4784534897bed7627d3da9fe5b,3,no,,,,,,,,,,,,,,,,
106012250041,f7829011889047ceb17dbfc813975b41,1,yes,no,,,,no,,,,yes,16,4,8,yes,16,4,5
106012250041,f7829011889047ceb17dbfc813975b41,2,no,,,,,,,,,,,,,,,,
106012250041,f7829011889047ceb17dbfc813975b41,3,no,,,,,,,,,,,,,,,,
106012250041,f7829011889047ceb17dbfc813975b41,4,no,,,,,,,,,,,,,,,,
106012250041,f7829011889047ceb17dbfc813975b41,5,no,,,,,,,,,,,,,,,,
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,1,no,,,,,,,,,,,,,,,,
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,2,yes,no,,,,no,,,,yes,16,4,5,yes,16,6,4
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,3,no,,,,,,,,,,,,,,,,
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,4,no,,,,,,,,,,,,,,,,
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,5,no,,,,,,,,,,,,,,,,
106012250104,72850970ea644041afd723b084c8f977,1,yes,no,,,,no,,,,yes,8,6,8,yes,8,6,3
106012250104,72850970ea644041afd723b084c8f977,2,no,,,,,,,,,,,,,,,,
106012250104,72850970ea644041afd723b084c8f977,3,no,,,,,,,,,,,,,,,,
106012250104,72850970ea644041afd723b084c8f977,4,no,,,,,,,,,,,,,,,,
106012250104,72850970ea644041afd723b084c8f977,5,no,,,,,,,,,,,,,,,,
106012250115,57edb87ee5654b2d95bf3ef82268309b,1,yes,no,,,,no,,,,yes,16,6,6,yes,16,6,3
106012250115,57edb87ee5654b2d95bf3ef82268309b,2,yes,no,,,,no,,,,yes,16,6,5,yes,16,3,4
106012250115,57edb87ee5654b2d95bf3ef82268309b,3,no,,,,,,,,,,,,,,,,
106012250115,57edb87ee5654b2d95bf3ef82268309b,4,no,,,,,,,,,,,,,,,,
106012250125,12ab5c1acc054bbe96f5891e1bbbef35,1,yes,no,,,,no,,,,yes,12,6,5,yes,12,6,5
106012250125,12ab5c1acc054bbe96f5891e1bbbef35,2,yes,no,,,,no,,,,yes,12,6,5,yes,12,6,5
106012250125,12ab5c1acc054bbe96f5891e1bbbef35,3,no,,,,,,,,,,,,,,,,
106012250125,12ab5c1acc054bbe96f5891e1bbbef35,4,no,,,,,,,,,,,,,,,,
106012250136,53e1f38072e04f3b800220bbff635724,1,yes,no,,,,yes,12,6,8,no,,,,no,,,
106012250136,53e1f38072e04f3b800220bbff635724,2,no,,,,,,,,,,,,,,,,
106012250136,53e1f38072e04f3b800220bbff635724,3,no,,,,,,,,,,,,,,,,
106012250136,53e1f38072e04f3b800220bbff635724,4,no,,,,,,,,,,,,,,,,
106012250136,53e1f38072e04f3b800220bbff635724,5,no,,,,,,,,,,,,,,,,
106012250146,e860248dd75d4a31b23797207e238d3a,1,no,,,,,,,,,,,,,,,,
106012250146,e860248dd75d4a31b23797207e238d3a,2,yes,no,,,,no,,,,yes,12,5,9,yes,12,3,5
106012250146,e860248dd75d4a31b23797207e238d3a,3,no,,,,,,,,,,,,,,,,
106012250157,04a0e3b5b49a427c8b782738771d49f8,1,yes,no,,,,no,,,,yes,16,6,7,yes,16,4,7
106012250157,04a0e3b5b49a427c8b782738771d49f8,2,yes,no,,,,no,,,,yes,16,5,6,yes,16,3,5
106012250157,04a0e3b5b49a427c8b782738771d49f8,3,yes,no,,,,no,,,,yes,8,6,5,no,,,
106012250157,04a0e3b5b49a427c8b782738771d49f8,4,yes,no,,,,no,,,,yes,2,5,5,no,,,
106012250157,04a0e3b5b49a427c8b782738771d49f8,5,yes,no,,,,no,,,,yes,1,4,6,no,,,
106012250157,04a0e3b5b49a427c8b782738771d49f8,6,no,,,,,,,,,,,,,,,,
106012250157,04a0e3b5b49a427c8b782738771d49f8,7,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,1,yes,yes,12,5,9,no,,,,no,,,,no,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,2,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,3,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,4,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,5,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,6,no,,,,,,,,,,,,,,,,
106012260028,db10b756b2b649338d6b0cc5dab1db9e,7,no,,,,,,,,,,,,,,,,
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,1,no,,,,,,,,,,,,,,,,
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,2,yes,no,,,,no,,,,yes,12,5,4,yes,12,5,4
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,3,no,,,,,,,,,,,,,,,,
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,4,no,,,,,,,,,,,,,,,,
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,5,no,,,,,,,,,,,,,,,,
106012260050,9dbe97677cf34164bd36cb6195d6e564,1,yes,no,,,,no,,,,yes,4,3,4,yes,4,3,4
106012260050,9dbe97677cf34164bd36cb6195d6e564,2,no,,,,,,,,,,,,,,,,
106012260050,9dbe97677cf34164bd36cb6195d6e564,3,no,,,,,,,,,,,,,,,,
106012260069,3d2b9530620a405990773f77c92d42a8,1,yes,yes,4,3,12,no,,,,yes,4,2,5,no,,,
106012260069,3d2b9530620a405990773f77c92d42a8,2,yes,no,,,,no,,,,yes,4,3,6,yes,3,2,3
106012260069,3d2b9530620a405990773f77c92d42a8,3,no,,,,,,,,,,,,,,,,
106012260069,3d2b9530620a405990773f77c92d42a8,4,no,,,,,,,,,,,,,,,,
106012260069,3d2b9530620a405990773f77c92d42a8,5,no,,,,,,,,,,,,,,,,
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,1,yes,yes,9,4,10,no,,,,no,,,,no,,,
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,2,yes,no,,,,no,,,,yes,12,5,4,yes,12,5,4
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,3,no,,,,,,,,,,,,,,,,
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,4,no,,,,,,,,,,,,,,,,
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,5,no,,,,,,,,,,,,,,,,
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,1,yes,no,,,,no,,,,yes,8,6,4,yes,5,6,3
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,2,no,,,,,,,,,,,,,,,,
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,3,no,,,,,,,,,,,,,,,,
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,4,yes,no,,,,no,,,,no,,,,yes,8,3,5
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,5,yes,no,,,,no,,,,yes,7,4,3,yes,5,3,4
106012260178,695c88c0e74f46df9d2cf894dce80226,1,yes,no,,,,no,,,,yes,8,5,2,yes,8,5,6
106012260187,f17a42fb774c48159d3ba06c7947d794,1,yes,no,,,,no,,,,yes,3,5,3,yes,3,5,3
106012260187,f17a42fb774c48159d3ba06c7947d794,2,yes,no,,,,no,,,,yes,3,5,5,no,,,
106012260187,f17a42fb774c48159d3ba06c7947d794,3,no,,,,,,,,,,,,,,,,
106012260187,f17a42fb774c48159d3ba06c7947d794,4,no,,,,,,,,,,,,,,,,
106012270069,7e11ef02f9b34c8e9c4c53e77030ba51,1,yes,no,,,,no,,,,no,,,,yes,12,5,5
106012270069,7e11ef02f9b34c8e9c4c53e77030ba51,2,no,,,,,,,,,,,,,,,,
106012270069,7e11ef02f9b34c8e9c4c53e77030ba51,3,no,,,,,,,,,,,,,,,,
106012270069,7e11ef02f9b34c8e9c4c53e77030ba51,4,no,,,,,,,,,,,,,,,,
106012270125,97c3a192048e45fd95240ad1844012e6,1,yes,no,,,,yes,2,5,9,yes,2,6,3,no,,,
106012270125,97c3a192048e45fd95240ad1844012e6,2,yes,no,,,,no,,,,yes,2,6,3,no,,,
106012270125,97c3a192048e45fd95240ad1844012e6,3,no,,,,,,,,,,,,,,,,
106012270125,97c3a192048e45fd95240ad1844012e6,4,no,,,,,,,,,,,,,,,,
106012270144,cc6e6992ce7e4b13b8a09e070d177a21,1,yes,no,,,,yes,8,4,5,no,,,,no,,,
106012270162,53b1172c8b584b9baacecaa75a988982,1,yes,no,,,,yes,8,5,7,no,,,,no,,,
106012270162,53b1172c8b584b9baacecaa75a988982,2,no,,,,,,,,,,,,,,,,
106012270162,53b1172c8b584b9baacecaa75a988982,3,yes,yes,16,5,8,no,,,,no,,,,no,,,
106012270162,53b1172c8b584b9baacecaa75a988982,4,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,1,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,2,yes,no,,,,no,,,,yes,16,4,2,yes,16,6,9
106012270200,04c38d53d62b482bbfc3a109067bb1bd,3,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,4,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,5,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,6,no,,,,,,,,,,,,,,,,
106012270200,04c38d53d62b482bbfc3a109067bb1bd,7,yes,no,,,,no,,,,yes,16,4,5,no,,,
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,1,yes,no,,,,no,,,,yes,12,6,8,yes,12,6,8
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,2,yes,no,,,,no,,,,no,,,,yes,12,5,9
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,3,no,,,,,,,,,,,,,,,,
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,4,no,,,,,,,,,,,,,,,,
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,5,no,,,,,,,,,,,,,,,,
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,1,yes,no,,,,no,,,,yes,10,4,3,yes,10,4,5
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,2,yes,no,,,,no,,,,yes,12,5,5,yes,12,3,3
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,3,no,,,,,,,,,,,,,,,,
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,4,no,,,,,,,,,,,,,,,,
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,5,no,,,,,,,,,,,,,,,,
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,6,no,,,,,,,,,,,,,,,,
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,7,no,,,,,,,,,,,,,,,,
106012270293,2ac54c7210634102a098006563a6109e,1,yes,no,,,,no,,,,yes,16,5,5,yes,16,4,4
106012270293,2ac54c7210634102a098006563a6109e,2,no,,,,,,,,,,,,,,,,
106012270293,2ac54c7210634102a098006563a6109e,3,no,,,,,,,,,,,,,,,,
106012270293,2ac54c7210634102a098006563a6109e,4,no,,,,,,,,,,,,,,,,
106012270293,2ac54c7210634102a098006563a6109e,5,no,,,,,,,,,,,,,,,,
106012280009,78b197b91ead4fb9b1e4169ed8a70414,1,yes,no,,,,no,,,,yes,16,6,8,yes,16,6,5
106012280009,78b197b91ead4fb9b1e4169ed8a70414,2,no,,,,,,,,,,,,,,,,
106012280009,78b197b91ead4fb9b1e4169ed8a70414,3,no,,,,,,,,,,,,,,,,
106012280009,78b197b91ead4fb9b1e4169ed8a70414,4,no,,,,,,,,,,,,,,,,
106012280009,78b197b91ead4fb9b1e4169ed8a70414,5,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,1,yes,no,,,,yes,16,3,5,no,,,,no,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,2,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,3,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,4,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,5,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,6,no,,,,,,,,,,,,,,,,
106012280034,dda4810cf7b841b592cbc3ba5e724664,7,no,,,,,,,,,,,,,,,,
106012280047,de883c94d8d34853b61115cdd00fdf46,1,yes,no,,,,no,,,,yes,16,5,5,yes,16,3,4
106012280047,de883c94d8d34853b61115cdd00fdf46,2,no,,,,,,,,,,,,,,,,
106012280047,de883c94d8d34853b61115cdd00fdf46,3,no,,,,,,,,,,,,,,,,
106012280073,cfdf0fa754b54dd6ae961b086d0e4809,1,yes,no,,,,yes,12,4,7,no,,,,no,,,
106012280073,cfdf0fa754b54dd6ae961b086d0e4809,2,no,,,,,,,,,,,,,,,,
106012280073,cfdf0fa754b54dd6ae961b086d0e4809,3,no,,,,,,,,,,,,,,,,
106012280073,cfdf0fa754b54dd6ae961b086d0e4809,4,no,,,,,,,,,,,,,,,,
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,1,yes,no,,,,no,,,,no,,,,yes,12,5,6
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,2,no,,,,,,,,,,,,,,,,
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,3,no,,,,,,,,,,,,,,,,
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,4,no,,,,,,,,,,,,,,,,
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,5,no,,,,,,,,,,,,,,,,
106012280086,6c0b94731eee47a2b5f6df8121cf5a88,6,no,,,,,,,,,,,,,,,,
106012280112,4d7b3586ebbb4dbe8fc6c8aa42001680,1,yes,no,,,,no,,,,yes,12,6,8,yes,12,6,6
106012280112,4d7b3586ebbb4dbe8fc6c8aa42001680,2,yes,no,,,,no,,,,yes,12,6,5,yes,5,3,5
106012280112,4d7b3586ebbb4dbe8fc6c8aa42001680,3,no,,,,,,,,,,,,,,,,
106012280125,d51a234aa5ad4429b8b6544e6fc7f9ef,1,yes,no,,,,no,,,,yes,10,6,6,yes,10,6,6
106012280125,d51a234aa5ad4429b8b6544e6fc7f9ef,2,yes,no,,,,no,,,,yes,16,6,8,yes,16,6,7
106012280125,d51a234aa5ad4429b8b6544e6fc7f9ef,3,no,,,,,,,,,,,,,,,,
106012280125,d51a234aa5ad4429b8b6544e6fc7f9ef,4,no,,,,,,,,,,,,,,,,
106012280202,c92aa55251ef4f77bc3ad73272131d59,1,yes,no,,,,no,,,,yes,12,4,4,yes,10,4,3
106012280202,c92aa55251ef4f77bc3ad73272131d59,2,yes,no,,,,no,,,,yes,12,5,6,yes,12,6,8
106012280202,c92aa55251ef4f77bc3ad73272131d59,3,yes,no,,,,no,,,,yes,4,3,5,yes,3,4,5
106012280202,c92aa55251ef4f77bc3ad73272131d59,4,no,,,,,,,,,,,,,,,,
106012280202,c92aa55251ef4f77bc3ad73272131d59,5,no,,,,,,,,,,,,,,,,
106012290014,3791687e2dce4cb0a821cc40e1168138,1,yes,no,,,,no,,,,yes,12,6,8,yes,12,6,8
106012290014,3791687e2dce4cb0a821cc40e1168138,2,no,,,,,,,,,,,,,,,,
106012290014,3791687e2dce4cb0a821cc40e1168138,2,yes,no,,,,no,,,,yes,8,6,8,yes,12,6,5
106012290028,d07e0bc3673e4f3999f6d05ef71292c0,1,no,,,,,,,,,,,,,,,,
106012290028,d07e0bc3673e4f3999f6d05ef71292c0,2,yes,no,,,,no,,,,no,,,,yes,12,5,8
106012290035,69ba1df06ccf48db9ddecb90fe7e939b,1,no,,,,,,,,,,,,,,,,
106012290035,69ba1df06ccf48db9ddecb90fe7e939b,2,yes,no,,,,no,,,,yes,8,7,10,yes,8,2,2
106012290035,69ba1df06ccf48db9ddecb90fe7e939b,3,no,,,,,,,,,,,,,,,,
106012290035,69ba1df06ccf48db9ddecb90fe7e939b,4,no,,,,,,,,,,,,,,,,
106012290035,69ba1df06ccf48db9ddecb90fe7e939b,5,no,,,,,,,,,,,,,,,,
