case_id,hhid,ag_r25,ag_r26,ag_r27,ag_r28,ag_r29
105032060049,430fc75a461d4c64bb3e9092230a9bac,0,0,0,0,0
105032060075,ed4eba3282c549a8aa12c392d532e58b,0,0,0,0,0
105032060083,669e71c3004c493d87a7ddc8af3a358a,0,0,0,0,0
105032060124,e6d73e18394e4c238ae1857530d6fb11,0,500,0,0,0
105032060148,7d3e4f699171487cbc084ed939eaf26c,0,10800,0,50,0
105042070013,c3f1e2a6c74049b5b97d88093793edcb,0,500,0,0,0
105042070030,48e83f28d8b9426591c2a2e8446fca35,0,0,0,0,0
105042070082,648f704a21c841cf9e9380a7ed83277f,0,0,0,0,0
105042070109,3f5c617574224707afd27ca99432b9cc,0,0,0,0,0
105042070117,d7f1983ff73c435e95e733ca2b8a9b1e,0,0,0,0,1500
105042070126,7aa6d3dfa02249eba2c6fdb35ed920a5,0,0,2000,0,0
105042070135,c093a667c8d547d7b512028875737112,0,25000,3000,0,0
105052080047,93659c395a9344d1803405f7cd506bb3,0,0,0,3000,0
105052080092,55cf028814994740ac6a531c849724ac,0,5000,0,0,0
105052080167,15ed4677ece54ca0983dec2346e7e6e9,0,0,0,0,0
105052080182,38642b9c82584c659009464d2267d6ca,0,0,2000,0,0
105052080227,ef3b0dd665eb428888bc0de0b9d2106f,0,0,0,0,0
105052090014,0d574335c6f047f18533d9bebf7a9715,0,0,1500,0,6000
105052090029,2e0e7d44405b45fa9c5681a84653f3bb,0,2000,0,0,0
105052090033,4030c0706ef840ca82e2946ed33b8197,0,0,0,0,200
105052090086,2f830b4407d745da994029c4cd00c3c7,0,0,0,0,0
105052090090,1d46eddc69aa4c2b95ebb1ea4cf1f295,0,10000,10000,0,0
105052090100,ab62bfa0da0e4015bbb42309d1803275,0,0,0,0,0
105052100016,8512f3bc121242969b20c68ce159017f,0,0,0,0,0
105052100033,77bb6e453ecd47ae832588d7d95a25f9,0,5000,0,0,0
105052100066,39858cff01614b0da7c376dd36ab40c9,0,0,0,0,0
105052100083,30df2582e23c417fbd971f306fe19094,0,0,500,0,0
105052100100,409f22f7e03c475aa938c43545a16565,0,0,5100,0,2000
105052100125,d4de1e3d7c494221bcc90fba63ad969c,0,0,0,0,0
105062110057,a7efe8d13f3744b9825711935b8dfacf,0,0,0,0,0
105062110085,50df6a18a2c2479b8376665252be9768,0,0,0,0,0
105062110128,7131c720a4bc4b43bea03c581ee7a2e1,0,0,0,0,0
105062110142,ea39ee94987e4949bfeec5c308b1c514,0,15000,0,0,0
105062110241,5c3880d8801f44c8b17c33f735ab8a0d,0,1600,0,0,0
105062110270,2dc03532eb034fd4ac14b08a909b5b46,0,0,0,0,0
105062120006,8bb191d451484e59a091d76c474196c6,0,0,0,0,0
105062120053,1f6b15ea96ce4282b83811552e29b16b,0,5500,12000,950,0
105062120064,fa35b17072ed4f24be4d659446866499,0,3000,2400,0,0
105062120087,984444435d654380a624ac679abcf2ee,0,0,0,0,0
105062120122,8898457296724b959bdb007da8d83a1d,0,0,0,0,0
105062120134,c8779802e14d45ad8ecdb6266b29049d,0,0,1000,1500,0
105062120157,fd7eaa46d0a5490db462681ffb877727,0,0,0,0,0
105062120169,7ad0422b10f948888830cfb8c8dd3a35,0,0,0,0,0
105072130440,809f065358244612afa33340f34e33fc,0,15000,4600,0,0
105072130575,6448d48107a145ddba484ab510ce5ecb,0,5000,9000,0,0
105072130789,9cc9624c3f6748c2a2a44ffc78a332fe,0,90000,27000,0,0
105072130918,ba182e2819c54eac8846286c52b045ba,0,0,1500,0,0
105072140022,d046b0a7d5de46368be94f6b5b3694e9,0,0,0,0,0
105072140073,9e30f398bfac4c9e966e86db4d32fcf2,0,0,0,0,0
105072140110,cbca9cfbb83a49379e9a95116b49c76b,0,0,0,0,0
105072140136,c8566d260ee04ee88236579eed931fff,0,0,0,0,0
105082150007,f6fbdfd2c6b74737a8722c624edebc66,0,0,0,0,0
105082150013,6f4fdea2e01b4fb995d7b74737b09ddd,0,0,0,0,0
105082150035,3a853595d2ec462497399771b7c746eb,0,0,0,0,0
105082150049,0043da6163794617b4eacbfcf1585c6a,0,1400,900,0,0
105082150077,f98795c8b10f4f54ae0c6915395d5223,0,0,3500,0,0
105082150099,b90d8b5f80d6430a9cdb74492f81bfdb,1500,10000,1000,0,800
105082150106,5fd3e75590d64dfd903099901bbbd33c,0,0,2000,0,0
105082150120,f95ddae3dc9d4e499a4ae449189ea690,0,0,0,0,0
105082160020,9108c3fb06dd42838a578b4073daf1aa,25000,10000,2500,0,3500
105082160030,9676743faa8e492aa2f32d0d8ffc1e91,0,3000,800,0,0
105082160040,481df2329d564cd19dbd5714e9f03e77,0,0,0,0,0
105082160080,538f4250c17f423c8f845f408b8df393,0,0,0,0,0
105082160090,371e5eb632bf47fd9c62f9695852e827,0,500,0,0,0
105082160109,d1c17fbf983e4c4f9ae8f2ba4bf48a63,0,500,0,0,0
105092170014,6b70d644abcc43e09e9625f5be63030b,0,10000,0,0,0
105092170028,c13d90ec358248618f5a5ed42979e9ae,0,0,0,0,0
105092170042,a4f625dca9704ede88b092ae8585ff97,0,0,0,0,0
105092170125,e65bf3d499124db6b1f8251367599862,0,0,0,0,0
105092170153,8c61bbff5be048ca8ec74a8edc61bc1e,0,0,1000,0,0
105092170237,e3da2ff9b3f24b79be09bbb6bb97302d,0,3300,0,0,0
105092170251,1e20d31e760746008ccdbf0f8ff08204,0,1000,0,0,0
105102180020,53f2979d59d34921813e2da0494e3bda,0,50000,0,0,3000
105102180056,0faeae1dc4284ea1869acbfc1b141737,0,0,0,0,2500
105102180091,d045ccdb22764efba54d7ba4839535f7,0,0,0,0,0
105102180144,fc129349dad847d8981b1be8937a00a7,0,3000,0,0,0
105102180162,44cc158486c340f995ab412d855254b6,30000,20000,500,0,0
105102180198,ee7e20e366ea4c0281642bd234520937,0,0,0,0,0
105102180269,cd9bb62795ac49e184882a20011838a6,0,1500,0,3000,0
105202190401,3760adc3f957437490aac91ef7247b37,0,500,1000,0,0
105202190489,d3810c5fbc3849b9b776d3835dcae9ad,0,0,1800,0,0
105202190580,551e980c58c048a0b4d9f696c66d96bf,0,0,1500,0,0
105202190624,e41faff95818480fad4f0903cda4d66a,0,0,2000,0,0
106012200014,349e1d76d94747adb42511ccac7c03b4,0,0,0,0,0
106012200103,a402e1330a0a49d9af436d82ddc4a2ad,0,0,0,0,0
106012200111,f408e6986d064a479badfe445c059b10,0,0,0,0,0
106012210070,12fc042609ea4d55b823159339aa610f,0,0,0,0,0
106012210096,8897f4ccfd9a442699d5d4a5df36ad32,0,0,0,0,0
106012210109,3cf590999e8a4d2f8aa9edb7d2f5c9a2,0,0,0,0,0
106012210122,d525875262dc4c2da8ba6c2b80dc5820,0,0,0,0,0
106012210135,8f83af46a9364299825f1bbff6c76b06,0,0,0,0,0
106012210148,c5e469c7fc2441398185c7f79b5ece13,0,0,0,0,0
106012210160,6c61bb2d0721418ebabf2f2c3f1f0924,0,0,0,0,0
106012210173,45b627bc2db740c09009a23deac04a22,0,0,0,0,0
106012210186,dd157816118747f7b8c645deef83314a,0,0,0,0,0
106012210199,fbb1725cab9a46d5b80ba647cf778fc0,0,0,0,0,0
106012220083,299b0466b1c7480c9217a68f8b5ed850,0,0,0,0,0
106012220100,1b3b07c731f049e3aaaf2a381aa34112,0,0,0,0,0
106012220105,378d35459ffe4bbcb838fe972ccf76f4,0,0,0,0,0
106012220127,8f47b8e4c5de44dfa5731ba2a41b6ba5,0,0,0,0,0
106012220149,952b5286631647fab7e5668561f3ac2b,0,0,0,0,0
106012220171,8949b0927d47403689676499aaa0e554,0,0,0,0,0
106012220192,e07b605d86664cfeb87f6d0f41a31538,0,0,0,0,11
106012220216,db8f2497fb26445b812c09f0489579de,0,0,0,0,0
106012220280,e9233b566489450294fa0fb34d988278,0,0,0,0,0
106012220302,bd28003ab98c4dd098a2ad695e965a20,0,0,0,0,0
106012220324,af008d32e81f4860b3e5ebe7576259dc,0,7500,0,0,0
106012220346,0480490180ae492bab38520e1a2d9a52,0,0,0,0,0
106012230025,543c2daae0a74ab4ae162333c2a8773c,0,0,0,0,0
106012230076,b8efd333b2634467b5b1792e5ced2351,0,2000,3000,0,0
106012230088,310e2904fb024c29a9612405cb893c8f,0,0,0,0,0
106012230114,1b585c1e49684f6c843546b9682ef3f7,0,0,0,0,0
106012230126,1c78db9f3a6c48ffa05ae7a582e4b007,0,0,0,0,0
106012230177,a21dcb576aab47498258a551704d0e1a,0,0,0,0,0
106012230189,ea138ed267034d4ebdd9fbd39ba55d9e,0,0,0,0,0
106012230214,d22a7cedb38f47a5bb5e55fd3bb84ef6,0,10000,0,0,5000
106012230227,53e111b83c654be8b37e99fe493ee311,0,0,0,0,0
106012230240,08930ad616d843e494d8e6a2eaf4e3d6,0,500,0,0,0
106012230265,6f210f755f604616b64c7fdda5c141f2,0,2000,0,0,0
106012240008,9669a02711f84f94ba9c523dc7a0c490,0,0,0,0,0
106012240022,5735613df8094ab2b46852b90623685d,0,0,0,0,0
106012240063,0cfd9d432a4248b1aa72543b3d615e30,0,0,0,0,0
106012240077,7806a20262774f9a8ee03b614d519d3f,0,0,0,0,0
106012240090,93ab28fb2a4845fe8f5f1eb265b307fc,0,0,0,0,0
106012240104,cec2959c0372421488a98ec54f25803a,0,0,0,0,0
106012240118,c93e664735a04fbcb7b64d6373f9d187,0,5000,0,0,0
106012240131,3d46228d82ab4af6900846a524e7afd7,0,0,0,0,0
106012240172,e2d6d535129a4351990e3744935388a0,0,21000,0,0,0
106012240186,0fa9ebc0c14a44ce9090d02be1eb3c5f,0,0,0,0,0
106012240213,5be039c8d1b847cab12920c270d4550b,0,0,0,0,0
106012250031,74c5697367774e01a3624704cd1d38d1,0,0,0,0,0
106012250041,f7829011889047ceb17dbfc813975b41,0,0,0,0,0
106012250052,0e84bb8eb4b0401db7ed723ad6d0e60d,0,0,0,0,0
106012250073,f5c2b9e0a1564d72ad39e5451938a74d,0,0,0,0,0
106012250083,e69099494b9440cbba3baef7f631d1e4,0,0,0,0,0
106012250094,4674ae52abc34146a5bf8f07c7f484e9,0,5000,0,0,0
106012250115,57edb87ee5654b2d95bf3ef82268309b,0,0,0,0,0
106012250125,12ab5c1acc054bbe96f5891e1bbbef35,0,0,0,0,0
106012250157,04a0e3b5b49a427c8b782738771d49f8,0,0,0,0,0
106012260009,291973c46a3b45e2888ef550abb542f5,0,0,0,0,0
106012260028,db10b756b2b649338d6b0cc5dab1db9e,0,0,0,0,0
106012260040,8b0ebd3d0c924e9a9b4bd21cc002d741,0,0,0,0,0
106012260069,3d2b9530620a405990773f77c92d42a8,0,20000,0,0,2800
106012260081,db0871f4fa4047e9851095613a2cdb09,0,1000,0,0,0
106012260100,cdfa04e88e6a4bceae9f15d91717ab16,0,0,0,0,0
106012260109,34bb69f4ff1a4544b297da7547cc5c3a,0,0,0,0,0
106012260130,24f61a0bb3ae4063aa695299a1c2a06f,0,0,0,0,0
106012260178,695c88c0e74f46df9d2cf894dce80226,0,5000,0,0,0
106012270013,32bd1c1f73d1450e9baacaf7719819d0,0,0,0,0,0
106012270051,677360dfa4cf437aac389ff1d1403404,0,0,0,0,0
106012270088,94f17e674f3d497e90e98f708075c24f,0,0,0,0,0
106012270125,97c3a192048e45fd95240ad1844012e6,0,0,0,0,0
106012270144,cc6e6992ce7e4b13b8a09e070d177a21,0,0,0,0,0
106012270162,53b1172c8b584b9baacecaa75a988982,0,0,0,0,0
106012270181,685c0bab68e847cba5da82c4c6527c79,0,0,0,0,0
106012270200,04c38d53d62b482bbfc3a109067bb1bd,0,0,0,0,0
106012270218,d357c0f4a3f1482eb6dc49010ca922ad,0,0,0,0,0
106012270237,a4ff3f3e76a34cb7b272ec5035aac380,0,0,0,0,0
106012270274,b4f6526225a34cc2af0f238571cba0cf,0,0,0,0,0
106012280009,78b197b91ead4fb9b1e4169ed8a70414,0,0,0,0,0
106012280022,99f4f380a16e41dbbf74a29f8febf4e1,0,0,0,0,0
106012280034,dda4810cf7b841b592cbc3ba5e724664,0,5000,0,0,0
106012280047,de883c94d8d34853b61115cdd00fdf46,0,0,0,0,0
106012280060,4b867978fc3d4008b67c792d42c2e9bb,0,0,0,0,0
106012280112,4d7b3586ebbb4dbe8fc6c8aa42001680,0,0,0,0,0
106012280137,75c22a9d27704f14b29d57311f01bf37,0,0,0,0,0
106012280163,ed65a1538b9c43079b4ecfec12580b68,0,0,0,0,0
106012280176,24470c8f34da4348bbb0e454dacfe083,0,0,0,0,0
106012290014,3791687e2dce4cb0a821cc40e1168138,0,0,0,0,0
106012290049,4276a3989454468fbd01b8ce18b5d758,0,0,0,0,0
106012290064,ba80b6b1da07429498d0a08db48fcfa6,0,0,0,0,0
106012290071,4d42c59b59c14450a8ff5d34687112d0,0,0,0,0,0
106012290092,5d536938edbf44fb9b50e39b4cb45c0d,0,0,0,0,0
106012290099,e6b53d2272664802be315ddb143b7ca6,0,0,0,0,0
106012290106,91d602bf8b964afa832f1a3edae623e8,0,0,0,0,0
106012290127,e3dd2bf23dbe4613b01f92dbc462ed99,0,5000,0,0,0
106012290134,4073d45af850495d9611563823d55180,0,0,0,0,0
106012290148,75d146ba5d274fe5a5ce4d5839b79d90,0,0,0,0,0
107312310008,479dfe8589094a518fa12ee2f307226e,0,1200,9000,0,5000
107312310017,ec371244b4e741509cf3bca7ad853265,0,0,0,0,1500
107312310042,8b9eedc52e594d3f9137454a97b230c4,0,0,0,0,0
107312310059,6608aecf4a574cdeb0d6e03febe82e87,0,15000,0,0,0
107312310092,2cab764b77624945b005acee8548bf78,0,0,0,0,0
107312310126,04a56b95743c4dadabb3d50780a828d7,0,0,0,0,0
107312310151,a0e089508c9a487aa49ba4df6e80b3bf,0,0,0,0,0
107312310160,8310faa3c6b1433fae80b4a8a87ee1ac,0,0,0,0,0
107322320200,8ac2991da71f46e1b385efaf513c6fb6,0,0,0,0,0
107322320822,b75415f056124ae3bd37eb5ea199c053,0,600,0,0,0
107322330103,65758dee62c0461c9bedbf2057db239f,0,0,0,0,0
107322330380,c13e51ebe9b840eeb236a13640420960,0,0,0,0,4000
107322330427,b2890552d49a4a4ab48e950076ef1af6,0,5000,0,0,1500
107322330451,6757421aa8c24d33a7454ca1f760a33d,1500,0,0,0,4000
107322330475,3ce5febfe0a94996962e85e272f71231,0,0,0,0,0
107332340039,5bfff6705ed041d2b5201a5d0376ceed,0,0,0,0,2500
107332340155,1b2db94d440b4d3ea73d3a9ecba9ef34,0,0,580,0,3000
107332340271,89189cc337654bbbbc3ad0dc9e49f935,0,0,0,0,0
107332340387,7276ba7c3acd44eb8b6cf77d8da61184,0,0,0,0,0
107332340735,0361eda99c794ebfa5c3a2cf2acf3283,0,0,0,0,0
107332350284,013b2cf61fb44bd78f0c10c3bfcfe4f7,0,0,0,0,0
107342360235,5f5ed72096994acbad862f5ee1aaab03,24000,7500,6000,0,0
107342360330,adb4ff2c95654c6a9d25a122572373df,30000,0,6800,0,0
107342360378,a64c1ce6c5db43dba341fc9c48299d52,0,1000,0,0,0
107342370110,dab29ebf9bde4d59b500f4a1fca177e3,0,0,600,0,0
107342370218,5fa9f55334264747a2a4d29511e36832,0,50000,2000,0,5000
107342380238,3872cd22eeb84216bf5d1a963e7661cd,0,0,0,0,0
107342380380,8485150916be4e20a39c561856162ae2,30000,0,7000,3000,0
107342390282,ab8c01c4efd74095934a8a8ab0f27e14,0,0,5000,2500,0
107352400206,c3a9ea4637cf495eb2e20eead517070b,0,0,0,0,0
107352410029,c236d3544c5749b8bb74fad6f7024eec,0,0,0,0,0
107352410058,d4815fee42144396a1a97c2c67fa9fdb,0,1000,0,0,6000
107352410491,1a62494a5d9146f5bfae4cf692b4a7fb,0,15000,1500,2000,0
107362420157,223ab1e8ffed47d58230436c8cf562a6,3500,400000,20000,0,0
107362420300,1cb228107cd646378b411597c2df58e0,0,15000,0,0,0
107362430187,e47dee3f7ebb48839f958ae8ec6ce41a,0,400,1200,0,0
107362430655,fd84e40e85094779beaa4c8514024cb8,0,0,0,0,0
107362440826,d137989368ba4406a0d2252783e2cfa8,28000,0,0,0,8000
107362450347,d45a45621b834eaeae99fdde9313da4e,0,0,0,0,0
107362450779,df9f20d1274d4f20ae748e87801d518a,0,95000,5000,6500,25000
107362451211,85d79f034a4e4e13af353ccf45b5300b,0,50000,15000,15000,60000
107362451465,4ad75c0369264c3e8c52bb8eff16b1ec,0,8000,0,0,0
107362451549,4382632f2bb244fea987b0126b0a465c,0,0,0,0,0
107362451803,e8ed0f380ba347b29efe5451a9d2f1e7,0,0,0,0,0
107372460017,c7bac48edf584dccac42fc01bfed9c6f,0,5000,0,0,0
107372460052,455a2a4da6c340f7b1c55283c75b47a0,0,150000,30000,0,6000
107372460167,c01f5b79255a48b1bc8f26df2f2666a2,0,0,0,0,0
107382470027,1da35f07881543e6b580354d42496f87,0,0,3000,0,5000
107392480016,b210895179454aee9905261d9293db0c,0,15000,0,0,0
107392480036,b946d3036b2c450caf2d853490d7cdb8,0,4000,0,0,0
107412490105,fb98a6130d2a4214bff46c68eecaf129,0,35000,5000,0,15000
107432500122,6a7adeadd0824cc98f18eb8dc0a6c0f2,1000,0,0,0,0
107432500194,6043355a748145a89c433a4172375d93,0,200,0,0,0
107432500224,fe28cb78ee154f8b834c5bfe01ee3a32,0,1000,0,0,0
107442510147,df03545c1a4f4400b392d3c1db44b7c7,0,0,0,0,0
107442520168,b1d3d6483da94a15ab23e4c831adcb38,0,0,500,0,0
107442530141,3bba55eec5f24963804652b3d5030024,0,30000,0,0,0
107462540042,4b4b66c234694826bd7fb39248c11d2c,0,0,0,0,0
107462540245,95e490088707499487019a49113e3ab9,0,44000,0,0,0
107462540295,46d21e103e704babaf20972773e5f5f7,0,0,1500,0,0
107462540346,9b661a51092e4d24a91e6158705e7d40,0,0,0,0,0
107462540750,1e98eb940d9b4e3594f6d04f4f0d7ba6,0,0,0,0,0
201012550006,f1d6689bfdaf4b21ba6014def9452bfc,0,0,2500,0,1000
201012550012,1d8a7bbcaaa0460a962b6cbb935ed4d6,0,0,0,0,0
201012550031,ec3b6568fb374d848e7cf9e5f11dd68a,0,0,0,0,0
201012550037,2289c303410c4d2183b0641cb31ded11,0,0,0,0,0
201012550042,88d1019ec52841879629353b9375546d,0,0,0,0,0
201012550055,1b47b3b89cff46d7b7094f70acb9527c,0,0,0,0,0
201012550061,af53298f2257416d92bb0a6387f4c8b6,0,0,0,0,0
201012550067,1161ff2fdbbc4a879cb140704794f099,0,0,0,0,0
201012550080,19a4ad1ab7184fefb2f91a36e4f5b63d,0,0,0,0,0
201012550086,396d68f1b1da48489dac8327e33716a0,0,0,0,0,0
201012550098,160b7c73d831446e8605cc5a33e6aa0d,0,0,0,0,0
201012550104,38ab5c03a7864b7ba62791f6046ffd6a,0,0,30,0,0
201012550116,982af1324b244f7da701935c3bfbdd2f,0,0,0,0,0
201012560015,9425ffcdfd06494296c65f0f12121c94,0,0,0,0,0
201012560027,958ae4911b654c77a1a3fc84b2f0798a,0,0,5000,0,0
201012560056,a4aad00823ee4006b159e025929d0b0d,0,0,0,0,0
201012560070,9bbb46444e5f43419e39342064d04c60,0,0,0,0,0
201012560142,a0cbfe50adb2435a98d6e947ea10f80b,0,0,0,0,0
201012560157,2d0586d388c049d3bf4dde334a366e51,0,0,0,0,0
201012560214,2205670804b546f6af0fdbddf906b843,0,3500,0,0,0
201022570045,0790d74edb0b48f3bc60fb57541a8bab,0,0,0,0,0
201022570078,53c0809a864843d49a41e9d28c8ecd2f,0,0,0,0,0
201022570145,b360412d3f1b4420b2be2cf5d6b26b1b,0,0,0,0,0
201022570156,1304ec856b434ddb853043eee0399d21,0,0,0,0,0
201022570167,5fc7e0a190224185acf55eda2eed741d,0,0,150,0,0
201022570189,08764e879e9b4853b4db1b7e8b232249,0,0,0,0,0
201022570211,f36f743b811c451ab74071ba6f148b08,0,0,0,0,0
201032580006,7550d675d3e942359b12ca3abe73aaab,0,0,0,0,0
201032580033,a2114727ad2f4bc6b428028b9f507f95,0,0,0,0,0
201032580061,937919fb091c4be38cbb6de070e05f2b,0,0,0,0,0
201032580088,1cc7f11cde6d4d91b3baaca0a57b4e47,0,0,0,0,0
201032580170,530a9af21b694fc4b45e6253722c1857,0,0,1000,0,3200
201032580389,8d13a0ce23174f04879dbe8a98296e0b,0,0,0,0,0
201052590012,a634cf6f583f4c4b805cf31815eed34a,0,0,0,0,0
201052590100,6d33fecffcd44ea0beceaa81773cfcd3,0,0,0,0,0
201052590112,97aba62ce1c24e69a5a298994836c2bd,0,10000,0,0,0
201052590124,8902b1119aba4c5cbb83ff69e4cfeec6,60000,0,0,0,0
201052590162,b18d8300056b4cf485e10adf983fef50,0,0,0,0,0
201052590187,ac754d2e3aed4046b12786c23fb96b4d,0,0,0,0,0
201052590211,f549661ebcb84874a8557a49df450664,0,0,0,0,0
201052590223,505461ea2b6a48598791e6f495f46509,0,0,0,0,0
201052590235,ed6d395b028e4ebcbe8eb79b2c23b1bb,0,50000,0,0,0
201052600002,1a01f496fec8478bbb48af25f8564b6e,0,0,0,0,0
201052600038,bebc235858a741d8a0b484852436ef0d,0,0,0,0,0
201052600074,12329ddcf4444635b0aeb59a6dfce44b,50000,0,0,0,0
201052600092,4fb6047e5bac4e91afad220648b32dd6,0,0,0,0,0
201052600145,77ac4c513d5b40c084c15de21c99f2fc,0,0,0,0,0
201052600181,7d4375932be24e9cb435e3fb4bd63d5b,0,0,0,0,0
201062610007,6220e5eda53d475b9b7635fd6a9acef3,0,0,0,0,0
201062610015,3bd920b1a30b483e834a14c216657120,0,0,0,0,0
201062610022,d1b6e22d8b5044bdb6750447e77886c8,0,0,0,0,0
201062610030,380f1d6b2eca4a989c17827014915c00,0,0,0,0,0
201062610037,549160ea7921402b81138d2460b8a557,0,0,0,0,0
201062610045,d74e37de896d41338149b373343528c5,0,0,0,0,0
201062610052,66efac6e1d974b1a95d3e5bde7a9db88,120000,80000,3500,0,0
201062610060,771bb53ba0d14a9493e604c26c8e5e8e,0,0,0,0,0
201062610097,b9deba1efefe427c8d21ea4da1540a91,0,0,0,0,0
201062610105,b5738aaed1fd44298ed91dbd391baf20,0,0,0,0,0
201062610126,4c665588c175430f85ef3d6fac843e97,0,20000,0,500,0
201062610141,262df6df58b94dd39830c237fda16d5c,0,0,0,0,0
201062610155,6fe2e77a3b7d4d05b6e93bd2ed4ea0d4,40000,0,0,0,0
201072620083,31c1b0fcdd2341fd9da683c80bfb3b8c,0,0,0,0,0
201072620114,ece87ec33a674ffda99dc2b64157bb06,60000,0,0,0,0
201072620145,7c949ddf29cb4dac987de4aa4fb45542,0,0,0,0,0
201072620207,43df406a50664df0b0776d9f312956a4,0,0,0,0,5000
201072620237,9d102426ac044ac7910d68f5f15f645b,0,0,0,0,0
201072620299,0a41d925fe3246659eec2e0e65412877,0,0,0,0,0
201072620330,a72878415e084b82941d4d5a78b2edf3,0,0,0,0,0
201072620361,6122708e17224de1b716f0afc4ee3f56,0,0,0,0,0
201072630089,0e4904945cf443aaa5ff17b0fe0ebb9d,0,0,3000,0,0
201072630104,e9cd53ec0e384656a82bafcaf92b3936,0,1000,0,0,0
201072630134,c4ff3179db8844739d768d373ad236bc,0,0,0,0,5000
201082640021,270f035902004d51bea20c885da22009,0,0,0,0,0
201082640045,b5f5822d697b4e7f95b6781576675ca6,0,0,0,0,0
201082640068,197608cc881b42e792d523b7c90c4623,0,0,0,0,0
201082640092,35f62b24a9e149938cd532c42aedff67,6000,0,0,0,0
201082640115,47fc8591a09c4a339d8f49928690dfc1,0,0,0,0,0
201082640139,3210df28c5864c4cbca4c2518e77474c,0,0,0,0,0
201082640162,95029790a15f446288e292e9e81d4e27,0,0,0,0,0
201082640186,94c3494bb37744baa4faa9f2150b202e,21000,0,0,0,0
201082640210,3cbbef7211f64075b2c9ced883f6241d,0,0,0,0,0
201082640257,2b00852ca39240a19de172bfd7f9c8bc,0,0,0,0,15
201082640351,4e643a6041194f3b98e9ae260f6e2b4d,0,0,0,0,0
201082640374,04835155fd0f4d359e9a509ab739385f,0,0,0,0,0
201092650003,8a7d1866762e4c0382ec06935180afb5,0,0,0,0,0
201092650010,e4c1863c93ef4d5f9661ee5fa1ff39c9,0,0,0,0,0
201092650014,cf4256eda8da4ec491a36a56cd1864e8,0,0,0,0,0
201092650020,f6dc481e10a144409f62327005e1b249,0,0,0,0,0
201092650024,8734ac226a804ac19be4131452ed9c36,0,15000,0,0,0
201092650028,2691edaf8d2b4f40bf8ac38f48be562e,0,0,0,0,0
201092650031,fcf6ce02fae8428dbc0dba029777b409,0,0,0,0,0
201092650037,b4b64efa7161417899504de33812ebc2,0,0,0,0,0
201092650051,f551f843cc31456b93ec8dfc426e7445,0,0,6000,0,0
201092650071,31f342bc95eb432f910bbac7c0306f1c,0,0,0,0,0
201102660019,d41d305b15f84361a845047b051aa383,0,0,0,0,0
201102660041,10571ad7511e4158bf6a90f8389ef733,0,0,0,0,0
201102660063,9b7fe99a903a440ea3b31844a99ab4d4,0,0,0,0,0
201102660085,36d9c3d055cd49dd9b1dd02e17e753fc,0,0,0,0,0
201102660151,bb40f37c01c64cf9beec67c8de02f053,0,0,0,0,0
201102660239,8f5a2318adae4481bbe9c3fb65e102ac,0,0,0,0,0
201102660283,6b3294796953479c97ab6a4edb30753d,0,0,0,0,0
201102660327,d5c19c49c01d4ae49b2c0d952e7d925c,0,0,0,0,0
201102670010,3c641af240dc41258a25e53b6a9292b8,0,0,0,0,0
201102670021,3c5d8e8b412e4186a7c01e0161e4d78a,0,0,0,0,0
201102670031,0e58c899b31448ff86dc260ca5598d4e,0,0,0,0,0
201102670063,72a14db679f4430cb1750e6a34ab08f5,0,0,0,0,0
201102670084,ecf4878c172a4cfb864b49f91b6113bf,0,0,0,0,0
201102670094,7441c9e08e944ae28b5f54f8fa7bc7b5,0,0,0,0,0
201102670136,9e9fcc28b00f455a9ffadb09484f4bca,0,0,500,0,0
201102670147,48f06d99892642f996d6add6d835de50,35000,0,0,0,0
201102670178,28fef54ee45749ec8e314ed80da43a28,0,0,0,0,0
201102670188,e7b5aa2f7d9449a88764c35582166a33,0,0,0,0,0
201102670199,e93f53c169694c5a855264458232c0c0,0,0,0,0,0
201102670220,6c44abad67464affb91b8800a50128d8,0,0,0,0,0
201102680017,a832f1b6b06f4c73996f240ea750a0af,0,0,0,0,0
201102680022,2e73909667a54369a4f8d00729d738e1,0,0,0,0,0
201102680040,b0251d1d9a054a80a53d085c044e5166,0,0,0,0,8000
201102680085,5a5de1fc066e4c888221d28163465d57,0,3000,0,0,12000
201102680095,db1d8bc8255d412f9b6fb1898e87b0d0,0,2000,0,0,0
201102680153,c51337be90854bc7a0a892d4e51efbf9,0,0,0,0,0
201102680176,e71246d2a3e841ad906c3215e5040b8f,0,0,0,0,0
201102680290,e0a5454e3fbd41d48cc6686fe7bbcf56,0,0,0,0,0
201102680335,dfb5829879564555a0bce9402e96659d,0,0,0,0,0
201112690019,ca5830bec25140bc916f1f4116d3e27a,0,0,0,0,0
201112690037,a36f0a99218b422cbacd8b3761e3a140,0,0,0,0,0
201112690094,7ce706424f5e4840b11b9cffefc1d7d1,0,6000,0,0,0
201112690113,f026fd0cfcb94a459dd1992d69943d0d,0,0,0,0,0
201112690131,aedf262521b64751a6e941e5a92f16bc,0,0,0,0,0
201112690169,40f98099f2764c6c8d01e2e67e0c784b,0,0,0,0,0
201112690188,444f0b1347974df3bf0e0832fa7c17a2,0,1500,0,0,0
201112690206,287d0d7c1b8540d99d2ae5dfe6b6d71a,0,0,0,0,0
201112690244,6c929a64ef7c42209fa897b731ea08b8,0,0,0,0,0
201112690281,5473b2833c734189922a427813ef8605,0,20000,0,0,0
