case_id,hhid,fs_d14a,fs_d14b,fs_d14c,fs_d14d,fs_d15,fs_d16a,fs_d16b,fs_d17,fs_d18a,fs_d18b,fs_d18c,fs_18d,fs_d18e,fs_d18f,fs_d19,fs_d20a,fs_d20b,fs_d21a,fs_d21b,fs_d22,fs_d23,fs_d24a,fs_d24b
107362430282,a4fe5fe843c14aee824c609b106c60d5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
107362430500,bc4b9c77aa524ecc8c32cd5dad9ac1b1,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
107362450085,facbe5743ed6473bbf36171476664030,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
107362451549,4382632f2bb244fea987b0126b0a465c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201012550055,1b47b3b89cff46d7b7094f70acb9527c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201012550061,af53298f2257416d92bb0a6387f4c8b6,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201082640210,3cbbef7211f64075b2c9ced883f6241d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201082640304,5cd17aa582ec463e84659a66629604ae,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201092650014,cf4256eda8da4ec491a36a56cd1864e8,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201112710059,c528094c2b9b4b03a6cd38525fec71a6,6,6,0,0,yes,600000,10000,no,,,,,,,no,,,0,0,no,,,
201112710191,a318bc3ae2f24feb9e9bd9b45b8fa332,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201112710220,e2d07b2050aa42bbbbca84d0837eb48c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
201202780377,3aa902aca4bf4ecea0d28df88dab9a8a,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012790011,2a95fcb052ee42a2b5c022452cadc2d0,6,4,2,4,yes,2000,2000,yes,5,kilogram,,140,kilogram,,yes,28000,14000,2000,2000,no,,,
202012790029,bea54af9c5784c588259a0e17174c84a,6,24,0,0,no,,,no,,,,,,,yes,3300,0,0,0,no,,,
202012790035,f4dcd135283b45529ce279049f9e7c7e,9,12,0,12,no,,,no,,,,,,,yes,15000,15000,10000,10000,no,,,
202012790040,7241cd8f32ff4106b55025b4a6f5d740,2,5,0,5,no,,,yes,3,piece,,15,piece,,no,,,2000,2000,yes,MASILA AND NTAU PURCHASE,1800,season
202012790058,3d3b7a43da3d48799c2091f8a6f74da8,8,8,0,0,no,,,yes,14000,OTHER (SPECIFY),"""40 LITRES BUCKET """,5,DOZEN / BUNDLE,,no,,,5000,0,no,,,
202012790076,756f72ccd7ea4838ac486b84b997a376,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012790082,f3931272aa644e458f05c63146321d94,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012790110,307b4e2bc52f43c4bf011312ecbde122,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012790121,73039d062d694c268787010492da465f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012800326,3fbd7b37724e455dacc437a553c71494,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012800563,24166bfee90244d6bcddd9425d83f604,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012820295,a3ff4ca2b2d0422ca90b696d1555b361,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012830237,f1e45c98b9aa4142aa04d55d518d6618,8,20,0,20,no,,,yes,1,LARGE BASKET,,10,SMALL BASKET,,yes,70000,0,0,0,no,,,
202012830284,0411cb316e704bbab15419065cd7e7c6,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202012830332,e118aea74b9441689e8c0614c3be2f81,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202022860151,1aebb2bd19a94738873e88180560fa2c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032880190,b08aa2f097364d9aac1ff7894c3c1cab,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,Torch,7000,season
202032880338,6b9db2dabc944f5ba2633839eafd5d77,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032900002,5b4548bf808a4f0c9d0cd57f822fbe32,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032900124,0d032afe0afd4b21aad2c2d193047d54,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032900151,1f30ffc4d661494ba2460dcbd9d9fe72,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032910060,bcd3b9e845524f8c882da48b8e0783cd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,services of the ukonde,500,week
202032910071,b5ab8fdf6d5c4ad0ad538cde105afd8f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202032910109,8b8a30535d3a4b6c8daf509e81eaaa47,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202042920087,a869738b3ba644d694cd471ba4fc1217,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202042920250,df201e07e33d498e88849bae523fe4fb,5,12,0,0,yes,5000,0,no,,,,,,,no,,,0,0,no,,,
202042930039,4a44c65028c0441ebcec6279f89cd169,1,4,0,0,no,,,no,,,,,,,yes,3000,0,0,2000,no,,,
202052940093,61c9e748bb344bc3ba535a8178b69293,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202052960016,708689c50f3e464baf957a6322770d1f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202052960102,5497e1a94fdd421293c4227a0fe71b31,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202052980182,501edaad2ff549519cbf0dc13638bd65,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202052980446,9e675de9b63c42e7a24eb9a8501cfecd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202052980483,8ddd6c96ab654f27b5c4a57019e4ff26,3,2,0,0,yes,25000,0,no,,,,,,,no,,,0,0,yes,Torch batteries,1500,week
202203010134,ebb1936f05454d26bbc2e76ecbec96b7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
202203010246,e3d894e9e2ac4a19ab0e8d0c0b7c4084,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
203043150058,05287b8a9b02420aab61f38e7735a661,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204013290361,d0e7292b2751426d8dbccb604e7a5637,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204023310139,82ba414784a74d67a4969642d33547c2,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204023310182,012da9e82da04e21a13f1211b30dbac4,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204033350225,790820b51ec4480384f763450bb42496,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204033350258,9e82a1c74f294d6ab25ffe94cd31d07d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204043420247,92c48cd2afff46b5a45a5e28ca882082,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204073490117,cec7d1c2f9e94674af21c60ec197216b,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204073490314,55979eee64554e1289d1d0def5e2c98d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
204213500237,3c9c87d185594c99acf7801c92890fc7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205013520002,c98aa0e64d244cf282e499f933bd9013,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205053610028,6893c0ddf8ba4480a581b0e5013b3a58,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205053630007,c4a5b9b6955f4b9ebb760011982608f3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205053630038,7c95a7771a7b49d399a16e7f087e6d7a,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,NKHAFI,1500,season
205063640084,ffbc73c7c17549d2993d0961303bef5e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205073660215,6be01cfaa04340bba2fe0bfaddaea4f7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205073690098,6309510319224b90a8b1c9a7b86d1d8a,6,2,0,2,no,,,no,,,,,,,yes,10000,0,10000,0,no,,,
205093710037,5cd87a3c0e03474aae127305863dab3c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205093710051,13e9088afe9c438cac1a4f7903b6c3d6,10,8,2,8,no,,,no,,,,,,,no,,,0,8000,no,,,
205093710189,d5af1a731bea4a6cbaf9626d48a5536b,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205203730449,4a5446062c9147b0840e38c0f0f537d7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205213740051,efead557527c4756938f9c6280e9d4f1,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
205213740258,1be356194ac443a58ce70510ed78b02d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
206023810092,19999a7f57e14193a4c9da2c6912cae9,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,"""BORROWED MONEY  FROM TOTAL LAND CARE TO BOOST THE BUSINESS """,20000,week
206023810554,f1d320e5dee143feb8d0a61d8a17ac13,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
206104000156,eaff9789680b4089a9ca81168d86577c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
207204340029,ab04801d0c304c8d9b9847efd92646d1,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
208074530245,d42801a9eb0f4ab985798cb018d206e7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
208074530303,8b3253a5c03d41eb9aafd4a82925bb87,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
208074560039,81a57628687f42b982a6f9bc5c4c67dd,10,4,0,0,yes,15000,0,yes,.5,OTHER (SPECIFY),HALF,0,OTHER (SPECIFY),HALF,no,,,0,0,no,,,
209084770336,452339c5e51b4de0b1b5364a06ce2b63,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210374850023,727b994c7d5645c79c25721f927f4db6,4,10,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210374860204,0afa6cb107f04e33a5c49ec8b08c7a13,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210554990115,a0c88c606aba4243919fc58a511ecf92,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210805070191,ed21f28c6ce84bbbba2e339a1133791e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210805080289,94707d2cf0d0412e89fbac899ad7b35b,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210865120474,d7b785220d5f4c0f97941d0db6959d61,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210875140870,b390fcb5bd0f4a16adc6b6aa9c2ede77,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210875150460,190c7b9e5cf54fd29cc63a8c52958266,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210875151070,e8705d98dfd04f49a6b97f4e407ba94e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
210885170286,7acafc1403574c2698ef86f309ca1fe3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301015200213,b1996666a3424c91ba9b4e65358293f2,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301025240017,f461be67c7ff4396b43392d0274e262e,5,1,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301025240034,8f666486648f44ea8d02359f35a2bd9f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301025240314,3aff34efc5254364b6bceeeb1932b2c4,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301035250264,99c9b70b452f42adb3653c2fbdac459f,3,3,1,1,yes,300,1200,yes,10,piece,,30,piece,,no,,,0,200,no,,,
301035280256,f43028dc885a427aac52422c3df57cf4,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301055320260,85bde2595a884ce7b4a397db85b877dd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301065340227,1e3682f76ba944d387b91829b93c0f6f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301065350203,cce2c24618604956b7430f0549b208b3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301085380027,e0834f6a719e4b6a8d46bc4cf7dcebf7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301085380160,776f944f5bef40be9a86bd44244485cf,2,1,0,0,yes,1500,0,no,,,,,,,no,,,0,0,no,,,
301095400608,fd4a5b3db7114eac91591333c1294235,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301215420031,b4237fc6be1e4fd9b358e91f617a06cd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301215420102,8fe404afd210435ebf7f864bb9439bd9,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301215420280,f1b6f0ef573a4c7ebacbb5c7d5b77b82,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301215420316,a1b108372db640c6a66e9b79ac79ddb8,2,6,0,6,yes,5000,25000,no,,,,,,,no,,,0,0,no,,,
301215420387,46a12026a67544e99cd141708ce0698c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
301215420565,f0c89d23cb8f422c96d9fff1e9a2982c,10,8,0,0,no,,,no,,,,,,,yes,10000,0,0,0,no,,,
302015440278,27c8b4f27c694ba4b642b7519c491401,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035530051,48de4c2b59e84c6993d7b64c853bbfec,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540030,2ed0c205f1dd42ba938c9bc18c8b4451,1,4,0,0,yes,7500,7500,no,,,,,,,no,,,0,0,no,,,
302035540045,be0e640433434181b3ab6564a2d60338,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540060,4bf25f3de9f34ebf91fc9fc3775d4d95,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540075,00c095c9651d4a71a0c58ce0d2c96b40,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540090,82db37c27f1a4d3dad081d4698f75d05,2,3,0,0,no,,,yes,1,5 KG BAG,,1,DOZEN / BUNDLE,,no,,,0,0,no,,,
302035540196,ac0bc9d9b3264e80bece616687522955,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540211,942af73fcf754f59b412db31d02c7cc3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540256,4956d949fe6d49f69d9ba20a8d4b86a1,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302035540271,d7ff56ed5b444e3493fd0b78d27a9cc5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302055560066,98393db9f92b48ddb2967d1a876860d7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302055560090,0da34ccbd1f84c3bbd7b1208c42a9189,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302055560470,815ab5adbfb44b2e8fa7993ddccc7d64,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302075590004,fb21bda6e97540dc9393e755cf5221de,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302075600033,ec27dff59dc04b33b2ca19d9e24ace5a,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302075600255,0a4f52e5fc644f849d1a6fbec7e4881d,2,8,0,0,yes,10000,1000,no,,,,,,,no,,,0,0,no,,,
302085620073,8987c86a34d44006b4ddb42e2e4cf735,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302225660115,1761f7fb3e9543ffaefd592cb0889f0b,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
302225660326,74bc7010bacb4017a8aae5c7777b0798,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303015680066,8e25d3aa0ee24f1d99fca279f1f2521e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303015690120,922113266ae24517a43844caa8a37750,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303025700103,0eb287db17c24a99999f8988247a7abd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303025730018,cceb5c77d3e84c32986566ca1771284d,6,15,0,14,no,,,yes,2,SMALL BASKET,,9,DOZEN / BUNDLE,,no,,,1500,0,no,,,
303025730130,ea35b6b913e24b4693837847c8b344c5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303025730226,b6be6a7b4cfd4d7b95bf635c402234fc,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,CUSTOM FOR THE PLACE OF OPERATING,4000,season
303025730244,91391097bfac4a869bf7a04812e387af,13,40,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303025730318,31fda59924d7462799196c02098345af,0,0,7,2,no,,,no,,,,,,,no,,,0,1500,no,,,
303025730354,c88d0feb34de41e7b29b020fac7d45c2,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303055780289,1be1a225a48d412ba1cab999e4834d5d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303055800023,4dd8a0e807d04c03a2bf1155f21b36bb,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303055820201,b10327d29eda4cd0ae7e6787e55bfbd7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
303055820216,7a23a24a40fd4f1d8e9768779ce9fb36,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
304015910149,f33926a19b134198b97cbcc785af0118,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
304015920124,af4a9f1c63364ea69500412b8f26c274,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
304025950424,6987648215c242c8b6d495d7142a3237,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
304025980144,b94c59bd9c184e95ac23128e2295d938,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
304036040048,981d44710cb94b1d8014424f53f1c3a0,1,2,0,4,yes,1250,1250,no,,,,,,,yes,6500,0,5,0,no,,,
305016170215,0516be73b8c246a98c954963f4bde6cc,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
305016190456,d9525b0f771f455096b7c2c792aa21cf,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
306026510196,9d4449ecd0cb48c6a6d42832a895f56f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
307016630198,88752c4bfd9f4b93afeb4b9862a23fb3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
307056690018,1d49f698513944f38d3dcde0818f5049,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,"""50 KG MAIZE BRAN """,3500,week
307086750075,e0401c946e5c4ba48085bacd60bac87a,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
307106810150,ce6a8c8a21394f179a66afd1ce6d05d5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
307106830175,1c161fa67069488e8c3fbecbaa794851,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
308016880131,91bd639b25704ead98b10eaceba3c32e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
308057040251,f8d95247df0f4a5fb80ce2e6ae6b0217,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
308207100056,462be412cdc7434fae547cf40bdcd14e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309017110008,fb9cfecf8ec54a568bb360f6989b7441,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309017130078,0efc68515967476cb7731b9a3aa6e407,3,8,0,0,yes,1000,6000,no,,,,,,,no,,,0,0,no,,,
309017210120,9b4f8d0572834553baa0b8b9d8b23e5c,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309017250111,31ff781d12ad47ef913859d5728335c5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309027280038,16e326ad87924bd5941f15f3a800c567,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037320027,e4976bb96e2b4efea6da21ce803ee95f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037320057,7fb8a91e208e44099f110cc25a37958f,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037320086,db38df48375440688e2b4a99ace3d3e3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037320145,f4c360a70cf94e36992ea6b95dafeddf,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037320155,df5c912c36334f76954e43a1573b7495,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037330240,d886725771674e3a9d50f600189e4c51,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
309037330358,ac29c40bd5d145e3abc001c40fb75f97,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
310017360274,162acaab50714710968e18ba60d29705,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,using a canoe to cross to the other side,3000,season
310037450096,7153c2c65b0d45e8acce91b1a2318529,0,3,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
310037490103,a69cb4b685ad49d5aca705ae92733104,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
310077550132,eae7ed540374429c86b201f812121926,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
310077550352,172e48fd0bfb4a63918d58fad28215fd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047620222,59af2959373a49688125879137dc025b,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047620238,55528faf2f834dca86748ae2b0071c91,2,2,0,1,no,,,no,,,,,,,no,,,2000,0,no,,,
311047630069,8cf75072c8eb4ae78ac071e755650742,0,0,0,0,no,,,yes,2,LARGE BASKET,,2,LARGE BASKET,,no,,,0,0,no,,,
311047660049,560b4e33c23942f68dd09fdc7b38cfa4,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047660204,4861d8dd61ff411b8ffb7659ec704227,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047670007,fc0c6c2029ba4946904eeb0f511725eb,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047670022,23854e9fb8674e979c09cc41550e9bbc,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047680199,742c8b9196d14efba5a985ee1efeb29e,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311047680229,2269acdf7ce34832985d1e67590ac420,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311057710150,a0c68262af9248adbd39f263f4a84599,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311057710280,544b3d6ccd84498d85911c4649a17139,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311057710308,4658ff81394f4c798120107d9b2bfde2,0,0,0,0,no,,,no,,,,,,,no,,,0,0,yes,"""Transportation """,5000,season
311067720146,b8d409cb3ee24381ba71da61af33e207,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311067720273,70dff86abc944d74bc3ae3486c9c2c64,1,2,0,2,no,,,yes,2,DOZEN / BUNDLE,,4,DOZEN / BUNDLE,,yes,3000,6000,0,0,no,,,
311067740059,e1748feaa90e4f07b7e37d87d03cf617,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311067740080,781c700f8e414a31852de87685434cd7,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
311067750056,8452d6e2e58d4ef38043d23768dfeb15,1,1,0,1,no,,,no,,,,,,,yes,2000,2000,0,0,no,,,
311077770214,53d9ca6b84f141adb29292582dbf95f0,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
312047990066,2ebe9c08289c4087935012dfc9f5ce45,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
312047990082,02355a1ee3a74b9bb452f5dcdff6b87a,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
313018070014,090c129e99c04721937dfd9c90edcba2,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
313018070048,cc01320b172b411681e05f7252144c7d,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
313018070067,c24c51d7535247bf88d327efaa31a3e5,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
313038230214,fca3fb36419040eaa13c5bdc2a8b40dd,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
313068290048,3cfcd91201b54ab883b4b490d6762d10,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314318320128,2aba7338613b4eebb963a0cee9c9ab43,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314358370415,dd156401fbe44f2db6c547347da9cc79,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314378420017,517c7c83d45240b39542015b350195aa,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314388430049,1e8e6b36417d4b0b9fff118f9b059117,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314388450011,f478fb201e6348658245b54bf778e6aa,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
314428510040,78103eec633f4f3a90cc0cc4d429f1d3,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
315488730348,9603ffcb28404705b92577e4b8e09bd4,0,0,0,0,no,,,no,,,,,,,no,,,0,0,no,,,
