country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,season,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_month,harvest_year,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,dataset_name,dataset_doi
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_2,1,1,Peanut,NA,3,100,NA,NA,100,NA,7,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_3,1,1,Sorghum,NA,167,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_4,6,1,Peanut,NA,15.8,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_5,3,1,Peanut,NA,9,50,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_6,3,1,Peanut,NA,15,50,NA,NA,100,NA,7,NA,NA,10,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_7,3,1,Peanut,NA,20,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_8,3,1,Sorghum,NA,15,50,NA,NA,100,NA,7,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.6111907855,-11.3652868033,3,1_9,3,1,Cowpea,NA,15,50,NA,NA,100,NA,7,NA,NA,10,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_1,2,1,Sorghum,NA,12,6,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_2,2,1,Corn,NA,4,2,NA,NA,100,NA,6,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_3,1,1,Corn,NA,35,19,NA,NA,100,NA,7,NA,NA,9,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_4,2,1,Sorghum,NA,545.16,545,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_5,2,1,Corn,NA,571,307,NA,NA,100,NA,7,NA,NA,7,7,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_6,3,2,Peanut,NA,25,25,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_7,1,1,Sorghum,NA,248,128,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_8,2,1,Sorghum,NA,57.99999999999999,30,NA,NA,100,NA,7,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GORY GOPELA,NA,14.5785269451,-11.3795467759,3,2_9,1,2,Corn,NA,78,42,NA,NA,100,NA,7,NA,NA,9,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_1,1,1,Sorghum,NA,66,34.449999999999996,NA,NA,100,NA,8,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_2,1,1,Sorghum,NA,229,118,NA,NA,100,NA,6,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_3,1,1,Sorghum,NA,57.99999999999999,30,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_4,1,1,Corn,NA,372,200.99999999999997,NA,NA,100,NA,6,NA,NA,9,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_5,1,1,Sorghum,NA,70,36,NA,NA,100,NA,6,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_6,1,2,Sorghum,NA,54,28.000000000000004,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_7,1,1,Sorghum,NA,46,24,NA,NA,100,NA,6,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_8,3,1,Okra,NA,19,19,NA,NA,100,NA,7,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,bangassi,NA,14.5727195171,-11.5036226588,3,3_9,1,1,Sorghum,NA,95,49,NA,NA,100,NA,6,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,khouloum,NA,14.469902561,-11.4219397555,3,4_7,1,1,Sorghum,NA,122,50,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,LIBERTE DE MBAYA,NA,14.4322335689,-11.4794761157,3,5_1,1,2,Cowpea,NA,NA,20,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,LIBERTE DE MBAYA,NA,14.4322335689,-11.4794761157,3,5_2,1,2,Peanut,NA,NA,150,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,LIBERTE DE MBAYA,NA,14.4322335689,-11.4794761157,3,5_3,1,1,Cowpea,NA,NA,25,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,LIBERTE DE MBAYA,NA,14.4322335689,-11.4794761157,3,5_4,1,1,Peanut,NA,75.2,50,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_1,1,1,Corn,NA,332,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_2,2,1,Sorghum,NA,381,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_4,1,1,Corn,NA,342,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_5,1,1,Corn,NA,204,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_6,1,1,Sorghum,NA,258,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_7,2,1,Sorghum,NA,144,100,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_8,2,1,Sorghum,NA,332,1000000,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,sony,NA,14.6976500984,-11.9773298154,3,6_9,1,1,Corn,NA,238,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_1,5,1,Peanut,NA,64.38000000000001,50,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_2,3,1,Peanut,NA,34.25,50,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_3,2,1,Peanut,NA,57.230000000000004,50,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_4,1,1,Corn,NA,129,50,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_5,1,1,Corn,NA,100,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_6,2,1,Sorghum,NA,100,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_7,1,1,Corn,NA,100,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_8,1,1,Corn,NA,122,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6190630039,-11.8564269967,3,7_9,3,1,Peanut,NA,51.6,50,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_1,1,1,Corn,NA,153,300,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_2,1,1,Corn,NA,90,50,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_3,4,1,Peanut,NA,66.78,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_4,1,1,Corn,NA,137,100,NA,NA,100,NA,6,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_6,2,1,Sorghum,NA,106,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_7,4,1,Peanut,NA,43.54,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_8,3,1,Okra,NA,13.83,0.44999999999999996,NA,NA,100,NA,6,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,GUIDIMAKAN KERI KAFFO,NA,14.6113794257,-11.7734347613,3,8_9,1,1,Corn,NA,112.00000000000001,0.65,NA,NA,100,NA,6,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_1,1,1,Corn,NA,109.00000000000001,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_2,2,1,Corn,NA,100,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_3,3,1,Peanut,NA,42.63,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_4,1,1,Sorghum,NA,341,100,NA,NA,100,NA,6,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_5,4,1,Peanut,NA,17.75,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_6,1,1,Peanut,NA,39.48,50,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_7,3,1,Peanut,NA,48.32,50,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_8,1,1,Corn,NA,134,100,NA,NA,100,NA,7,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,KEMENE TAMBO,NA,14.5191721805,-11.6417013219,3,9_9,3,1,Peanut,NA,16.259999999999998,100,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_1,2,5,Peanut,NA,40,40.01,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_2,1,1,Sorghum,NA,41,21.34,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_3,1,2,Peanut,NA,17.36,17.36,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_4,1,4,Peanut,NA,13.8,13.8,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_5,1,4,Peanut,NA,41.02,41.02,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_6,1,3,Peanut,NA,19,19,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_7,1,1,Sorghum,NA,472,24.36,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_8,1,3,Peanut,NA,26.619999999999997,2.6599999999999997,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,10_9,1,3,Peanut,NA,33.42,33.42,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_1,1,1,Sorghum,NA,132,68.17999999999999,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_2,2,1,Peanut,NA,27.150000000000002,27.16,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_3,1,7,Peanut,NA,11.690000000000001,11.690000000000001,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_4,1,1,Sorghum,NA,128,66.23,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_5,1,1,Peanut,NA,26.669999999999998,26.669999999999998,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_6,1,6,Peanut,NA,15.190000000000001,15.190000000000001,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_7,1,1,Sorghum,NA,233,120.09,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_8,1,2,Peanut,NA,30.240000000000002,30.240000000000002,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,karakoro,NA,15.2077182238,-11.7025599862,3,11_9,1,3,Peanut,NA,27.04,27.04,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_1,1,2,Sorghum,NA,323,200,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_2,1,1,Sorghum,NA,306,100,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_3,1,5,Peanut,NA,13,30,NA,NA,100,NA,8,NA,NA,10,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_4,2,5,Peanut,NA,28.000000000000004,25,NA,NA,100,NA,8,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_5,2,3,Peanut,NA,19,30,NA,NA,100,NA,8,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_6,1,2,Peanut,NA,38,25,NA,NA,100,NA,8,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_7,1,3,Peanut,NA,16,35,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_8,1,1,Sorghum,NA,182,100,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1057046743,-11.7890592616,3,12_9,1,1,Sorghum,NA,507,300,NA,NA,100,NA,8,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_1,1,1,Sorghum,NA,314,200,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_2,1,2,Peanut,NA,12,25,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_3,2,6,Peanut,NA,19,20,NA,NA,100,NA,8,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_4,2,2,Peanut,NA,24,25,NA,NA,100,NA,8,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_5,2,1,Sorghum,NA,484,250,NA,NA,100,NA,8,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_6,1,1,Sorghum,NA,672,350,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_7,2,2,Peanut,NA,11,20,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_8,2,2,Peanut,NA,18,25,NA,NA,100,NA,8,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,djelebou,NA,15.1009695301,-11.7750559887,3,13_9,1,1,Sorghum,NA,172,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,SERO DIAMANOU,NA,14.8115993635,-11.0736546191,3,14_1,2,1,Sorghum,NA,30.73,200,NA,NA,100,NA,7,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,SERO DIAMANOU,NA,14.8115993635,-11.0736546191,3,14_2,1,1,Sorghum,NA,80.12,50,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,SERO DIAMANOU,NA,14.8115993635,-11.0736546191,3,14_3,1,1,Sorghum,NA,20.979999999999997,100,NA,NA,100,NA,7,NA,NA,11,NA,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,SERO DIAMANOU,NA,14.8115993635,-11.0736546191,3,14_4,1,1,Peanut,NA,8.98,25,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Kayes,kayes,SERO DIAMANOU,NA,14.8115993635,-11.0736546191,3,14_5,3,1,Peanut,NA,35.17,50,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
