country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,southern,zomba city,,,-15.40375,35.330349,3,314317740111,rg02,r01,maize,,0.1416399747823752,0.35,acre,,2018.0,11.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba,,,-15.51893,35.46973,3,303025360092,rg02,r01,maize,0.0526091334905965,0.2023428211176788,0.5,acre,50.0,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,ntchisi,,,-13.38878,33.84671,3,203032900289,rg02,r01,maize,0.5544193298624401,0.4046856422353577,1.0,acre,87.5,2017.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-15.95144,35.0065,3,307106350093,rg02,r01,maize,0.0930776977141322,0.1011714105588394,0.25,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.48979,34.69228,3,313027600094,rg02,r01,maize,0.133546261937668,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-15.06679,35.347511,3,302025120160,rg02,r01,maize,0.3116079445212254,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.97257,35.378529,3,308046520072,rg02,r01,maize,0.5908410376636222,0.1011714105588394,0.25,acre,87.5,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.69824,35.299431,3,304085730115,rg02,r01,maize,0.2225771032294467,0.1821085390059109,0.45,acre,87.5,2017.0,12.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,chitipa,,,-9.9991703,33.426701,3,101051150063,rg02,r01,maize,0.2428113853412146,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dedza,,,-14.37136,34.11422,3,208014100171,rg02,r01,maize,0.2185302468070931,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-14.65537,35.839649,3,302125260070,rg02,r01,maize,0.449201062881247,0.2023428211176788,0.5,acre,87.5,2017.0,12.0,,2.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,balaka,,,-14.98376,35.171162,3,312047430253,rg02,r01,maize,0.343982795900054,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,chitipa,,,-9.5143204,33.2206,3,101021070052,rg02,r01,maize,0.1861553954282645,0.2023428211176788,0.5,acre,75.0,2018.0,12.0,,6.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,mzimba,,,-11.51445,33.500511,3,105051990008,rg02,r01,maize,0.4046856422353577,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.02001,35.072971,3,307106360039,rg02,r01,maize,0.0809371284470715,0.2023428211176788,0.5,acre,87.5,2017.0,11.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,rumphi,,,-10.90293,34.063412,3,104071830180,rg02,r01,maize,0.2509050981859217,0.2023428211176788,0.5,acre,,2018.0,1.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.74056,34.399029,3,306036140020,rg02,r01,maize,0.1456868312047287,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,kasungu,,,-13.06774,33.57827,3,201232570070,rg02,r01,maize,0.3844513601235897,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dowa,,,-13.63237,33.971661,3,204043140055,rg02,r01,maize,0.2589988110306289,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,phalombe,,,-15.64112,35.708019,3,309066830065,rg02,r01,maize,0.1133119798259001,0.2023428211176788,0.5,acre,,2018.0,11.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,nsanje,,,-16.38389,35.176579,3,311047140117,rg02,r01,maize,0.2225771032294467,0.2023428211176788,0.5,acre,87.5,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dedza,,,-14.17706,34.269272,3,208064220214,rg02,r01,maize,1.3597437579108018,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.018579,35.202942,3,307136400086,rg02,r01,maize,0.105218266981193,0.2023428211176788,0.5,acre,87.5,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.5765,35.142239,3,304015530081,rg02,r01,maize,0.3642170780118219,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.53106,34.460361,3,306026060052,rg02,r01,maize,0.2347176724965074,0.3035142316765182,0.75,acre,87.5,2017.0,11.0,,7.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.3954,34.836449,3,313037670242,rg02,r01,maize,,0.3035142316765182,0.75,acre,,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chikwawa,,,-15.82488,34.409149,3,310036960304,rg02,r01,maize,0.0890308412917787,0.1011714105588394,0.25,acre,,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.02001,35.072971,3,307106360135,rg02,r01,maize,0.1537805440494359,0.2023428211176788,0.5,acre,87.5,2017.0,11.0,,3.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,ntcheu,,,-14.90225,34.670601,3,209074400012,rg02,r01,maize,0.3480296523224076,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.38946,35.556931,3,301054950033,rg02,r01,maize,0.3601702215894684,0.2023428211176788,0.5,acre,50.0,2017.0,11.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,rumphi,,,-10.6835,34.193409,3,104041780155,rg02,r01,maize,0.0768902720247179,0.1011714105588394,0.25,acre,87.5,2018.0,12.0,,5.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba,,,-15.48974,35.592602,3,303025350279,rg02,r01,maize,0.1173588362482537,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,5.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.30512,35.21862,3,307016180073,rg02,r01,maize,0.2549519546082753,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-16.00411,35.441521,3,308036490266,rg02,r01,maize,0.1294994055153144,0.1011714105588394,0.25,acre,87.5,2018.0,11.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,ntcheu,,,-14.48058,34.647461,3,209104450087,rg02,r01,maize,0.7122467303342296,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,phalombe,,,-15.73593,35.593819,3,309016660149,rg02,r01,maize,0.133546261937668,0.2023428211176788,0.5,acre,75.0,2018.0,11.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.15278,35.411652,3,301085010153,rg02,r01,maize,0.8093712844707154,0.6070284633530365,1.5,acre,75.0,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,karonga,,,-10.26485,34.061901,3,102051410036,rg02,r01,maize,0.1497336876270823,0.2428113853412146,0.6,acre,87.5,2019.0,1.0,,4.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-15.99529,35.281319,3,307126380094,rg02,r01,maize,0.1011714105588394,0.4046856422353577,1.0,acre,75.0,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-14.72905,35.543079,3,302145280246,rg02,r01,maize,0.0404685642235357,0.1011714105588394,0.25,acre,87.5,2018.0,12.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba city,,,-15.38373,35.30043,3,314357850064,rg02,r01,maize,,1.214056926706073,3.0,acre,50.0,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,rumphi,,,-11.02748,33.84589,3,104201880009,rg02,r01,maize,0.1578274004717895,0.2023428211176788,0.5,acre,87.5,2017.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,kasungu,,,-12.86305,33.719521,3,201232550049,rg02,r01,maize,0.4451542064588935,0.8093712844707154,2.0,acre,87.5,2018.0,10.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dowa,,,-13.68944,33.758202,3,204053180121,rg02,r01,maize,0.3723107908565291,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,7.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,ntchisi,,,-13.18336,33.8634,3,203052980145,rg02,r01,maize,0.2832799495647504,0.1011714105588394,0.25,acre,,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.048651,35.224911,3,307086290181,rg02,r01,maize,0.0445154206458893,0.2023428211176788,0.5,acre,75.0,2018.0,11.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,mzimba,,,-11.8008,33.424511,3,105011900110,rg02,r01,maize,0.2549519546082753,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.88333,35.265018,3,304045640053,rg02,r01,maize,0.3561233651671148,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.97257,35.378529,3,308046520266,rg02,r01,maize,0.2266239596518003,0.2023428211176788,0.5,acre,,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.08725,34.99934,3,307056240211,rg02,r01,maize,0.918636407874262,0.8093712844707154,2.0,acre,87.5,2017.0,11.0,,2.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba,,,-15.43008,35.427101,3,303025340056,rg02,r01,maize,0.1618742568941431,0.1618742568941431,0.4,acre,,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dedza,,,-14.3753,34.36446,3,208084270197,rg02,r01,maize,0.6070284633530365,0.8093712844707154,2.0,acre,87.5,2017.0,11.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,mchinji,,,-13.44263,33.01252,3,207074000179,rg02,r01,maize,0.3277953702106397,0.6070284633530365,1.5,acre,,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.44357,34.458229,3,306015980030,rg02,r01,maize,1.0602763826566373,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,3.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.36808,34.871941,3,313037650081,rg02,r01,maize,0.105218266981193,0.1011714105588394,0.25,acre,,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,blantyre,,,-15.58625,35.045292,3,305015750263,rg02,r01,maize,0.5706067555518544,0.4046856422353577,1.0,acre,,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,karonga,,,-9.9494104,33.94347,3,102201460308,rg02,r01,maize,0.238764528918861,0.2023428211176788,0.5,acre,87.5,2018.0,1.0,,7.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,ntcheu,,,-14.45751,34.650391,3,209114490064,rg02,r01,maize,0.2630456674529825,0.2023428211176788,0.5,acre,87.5,2017.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba,,,-15.40817,35.560551,3,303025320182,rg02,r01,maize,0.2711393802976897,0.4046856422353577,1.0,acre,87.5,2019.0,1.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-14.79118,35.573471,3,302075180027,rg02,r01,maize,0.210436533962386,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.59681,34.504742,3,306016010268,rg02,r01,maize,0.0890308412917787,0.2023428211176788,0.5,acre,87.5,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.61451,35.11335,3,304055680155,rg02,r01,maize,0.4856227706824292,0.8093712844707154,2.0,acre,87.5,2018.0,10.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.80199,35.265381,3,304075710093,rg02,r01,maize,0.1740148261612038,0.1821085390059109,0.45,acre,50.0,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,salima,,,-13.84499,34.38409,3,205043350040,rg02,r01,maize,0.6070284633530365,0.8093712844707154,2.0,acre,87.5,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dedza,,,-14.25702,34.150612,3,208034160093,rg02,r01,maize,0.2225771032294467,0.4046856422353577,1.0,acre,87.5,2017.0,11.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.377001,35.264339,3,307026190069,rg02,r01,maize,0.2994673752541646,0.3237485137882862,0.8,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.97631,35.327438,3,308046530078,rg02,r01,maize,0.2023428211176788,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.46373,34.659721,3,313027610052,rg02,r01,maize,0.2063896775400324,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.41417,34.867249,3,313037680071,rg02,r01,maize,,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dowa,,,-13.53018,33.794411,3,204063210047,rg02,r01,maize,,0.8093712844707154,2.0,acre,87.5,2017.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,nkhotakota,,,-13.14887,34.332199,3,202062740391,rg02,r01,maize,0.6353564583095116,0.4046856422353577,1.0,acre,,2017.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.37511,35.027039,3,301014860002,rg02,r01,maize,0.477529057837722,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,blantyre,,,-15.80425,34.955372,3,305065910209,rg02,r01,maize,0.2428113853412146,0.2023428211176788,0.5,acre,75.0,2018.0,10.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dowa,,,-13.38579,33.749939,3,204023090048,rg02,r01,maize,0.3884982165459433,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.69824,35.299431,3,304085730148,rg02,r01,maize,0.1173588362482537,0.1011714105588394,0.25,acre,,2017.0,11.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.63579,34.564529,3,306016020167,rg02,r01,maize,0.2994673752541646,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-14.79118,35.573471,3,302075180033,rg02,r01,maize,0.0930776977141322,0.1011714105588394,0.25,acre,87.5,2017.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,salima,,,-13.88033,34.505859,3,205033330108,rg02,r01,maize,0.6353564583095116,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,phalombe,,,-15.73593,35.593819,3,309016660028,rg02,r01,maize,0.5018101963718435,0.1011714105588394,0.25,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.71716,35.504269,3,308056540047,rg02,r01,maize,0.2063896775400324,0.2023428211176788,0.5,acre,75.0,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.84908,35.348839,3,308066610122,rg02,r01,maize,1.1331197982590016,0.1011714105588394,0.25,acre,87.5,2018.0,11.0,,3.0,,3.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,rumphi,,,-10.65017,34.107819,3,104051800073,rg02,r01,maize,0.3682639344341755,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,7.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,neno,,,-15.60656,34.63501,3,313027620004,rg02,r01,maize,0.3480296523224076,0.6070284633530365,1.5,acre,87.5,2017.0,12.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.67737,35.407661,3,301145060084,rg02,r01,maize,0.0364217078011821,0.6070284633530365,1.5,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.68393,35.537151,3,301064980106,rg02,r01,maize,0.4168262115024184,0.6070284633530365,1.5,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,nkhata bay,,,-11.69059,34.088451,3,103011490002,rg02,r01,maize,0.0647497027576572,0.1214056926706073,0.3,acre,87.5,2019.0,1.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,balaka,,,-14.86858,35.203468,3,312027370170,rg02,r01,maize,0.2832799495647504,0.2023428211176788,0.5,acre,,2017.0,11.0,,2.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,chitipa,,,-9.5456104,33.286491,3,101021090097,rg02,r01,maize,0.8498398486942512,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,2.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-16.00411,35.441521,3,308036490004,rg02,r01,maize,0.3965919293906505,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,balaka,,,-14.78883,35.01548,3,312037390161,rg02,r01,maize,0.3844513601235897,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,rumphi,,,-10.6835,34.193409,3,104041780113,rg02,r01,maize,0.5382319041730258,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,7.0,,8.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mulanje,,,-15.97257,35.378529,3,308046520044,rg02,r01,maize,0.2225771032294467,0.1011714105588394,0.25,acre,87.5,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,salima,,,-13.55618,34.386349,3,205073430089,rg02,r01,maize,0.4856227706824292,0.4046856422353577,1.0,acre,87.5,2018.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,chiradzulu,,,-15.83148,35.116699,3,304025600154,rg02,r01,maize,0.05665598991295,0.2023428211176788,0.5,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,nkhotakota,,,-13.15413,34.167549,3,202062750209,rg02,r01,maize,0.526091334905965,0.5058570527941971,1.25,acre,,2018.0,11.0,,4.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,thyolo,,,-16.08725,34.99934,3,307056240206,rg02,r01,maize,0.7527152945577653,0.8093712844707154,2.0,acre,87.5,2017.0,11.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,nkhata bay,,,-11.21408,34.131111,3,103091610232,rg02,r01,maize,0.4006387858130041,0.4046856422353577,1.0,acre,87.5,2017.0,12.0,,6.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,northern,nkhata bay,,,-11.74423,33.938549,3,103011500213,rg02,r01,maize,0.3035142316765182,0.4046856422353577,1.0,acre,75.0,2017.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mangochi,,,-14.37064,35.306568,3,301074990068,rg02,r01,maize,0.3197016573659326,0.4046856422353577,1.0,acre,87.5,2017.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,machinga,,,-15.11352,35.255409,3,302035130139,rg02,r01,maize,0.133546261937668,0.1456868312047287,0.36,acre,87.5,2017.0,11.0,,3.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,mwanza,,,-15.57476,34.477951,3,306026070030,rg02,r01,maize,0.4815759142600756,0.4046856422353577,1.0,acre,87.5,2018.0,11.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,lilongwe,,,-13.82963,33.9147,3,206093710108,rg02,r01,maize,0.1659211133164966,0.1011714105588394,0.25,acre,87.5,2017.0,12.0,,5.0,,5.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,mchinji,,,-13.44263,33.01252,3,207074000375,rg02,r01,maize,1.2019163574390124,0.6070284633530365,1.5,acre,87.5,2018.0,12.0,,7.0,,7.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,central,dedza,,,-14.12498,34.205582,3,208044200128,rg02,r01,maize,0.6353564583095116,0.4046856422353577,1.0,acre,87.5,2017.0,12.0,,6.0,,6.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
Malawi,southern,zomba,,,-15.43008,35.427101,3,303025340156,rg02,r01,maize,0.1699679697388502,0.2023428211176788,0.5,acre,50.0,2018.0,12.0,,4.0,,4.0,,,mwi_2019_ihs-v_v05_m,https://doi.org/10.48529/yqn3-zv74
