hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,fieldID,plot_area_reported_ha,localUnit_area,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,lat,lon,GPS_level,plot_area_measured_ha,harvest_month,harvest_year,dataset_name,country,dataset_doi
H0731101,3,0.200000002980232,NA,8,2015,1,0.08093889234327478,acres,Maize,13,2014,13,2014,first,Buikwe,Nyenga,Namabu,Ndolwa,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0731101,2,0.300000011920929,NA,8,2015,1,0.121408341530121,acres,Beans,11,2014,11,2015,first,Buikwe,Nyenga,Namabu,Ndolwa,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740301,2,1,100,5,2016,1,0.4046944556859571,acres,Pigeon peas,NA,NA,NA,NA,second,Katakwi,Omodoi,Omodoi,Atirir,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740301,3,1,100,4,2016,1,0.4046944556859571,acres,Sorghum,20,2015,20,2015,second,Katakwi,Omodoi,Omodoi,Atirir,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740301,1,1,100,4,2016,1,0.4046944556859571,acres,Groundnuts,21,2015,22,2015,second,Katakwi,Omodoi,Omodoi,Atirir,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,8,0.5,NA,6,2015,1,0.20234722784297854,acres,Cabbage,10,2014,11,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,2,0.5,100,4,2016,1,0.20234722784297854,acres,Groundnuts,20,2015,20,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,1,1,100,4,2016,1,0.4046944556859571,acres,Maize,19,2015,19,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,3,NA,NA,NA,NA,1,NA,NA,Coffee all,16,2015,18,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,4,1,50,8,2015,1,0.4046944556859571,acres,Banana food,21,2015,22,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,1,1,100,4,2016,1,0.4046944556859571,acres,Maize,21,2015,21,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,1,1,NA,8,2015,1,0.4046944556859571,acres,Maize,1,2015,2,2015,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,1,1,NA,8,2015,1,0.4046944556859571,acres,Maize,12,2014,12,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,3,0.5,NA,2,2015,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,2,1,NA,8,2015,1,0.4046944556859571,acres,Beans,10,2014,11,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,9,0.5,NA,9,2015,1,0.20234722784297854,acres,Other,11,2014,12,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,6,1,70,8,2015,1,0.4046944556859571,acres,Banana food,NA,NA,NA,NA,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,4,1,50,NA,2012,1,0.4046944556859571,acres,Banana sweet,13,2015,18,2015,second,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,2,1,NA,8,2015,1,0.4046944556859571,acres,Beans,11,2014,12,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740802,6,1,30,NA,2012,1,0.4046944556859571,acres,Banana sweet,7,2014,12,2014,first,Buikwe,Najjembe,Kinoni,Kinoni Central,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,4,1,60,8,2015,3,0.4046944556859571,acres,Maize,13,2015,13,2015,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,3,0.300000011920929,100,7,2015,2,0.121408341530121,acres,Cassava,17,2015,22,2015,second,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,4,1,40,8,2015,3,0.4046944556859571,acres,Beans,12,2014,12,2014,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,1,NA,NA,NA,NA,1,NA,NA,Coffee all,17,2015,18,2015,second,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,5,0.25,NA,10,2015,4,0.10117361392148927,acres,Sweet potatoes,14,2015,16,2015,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,2,0.699999988079071,100,NA,2014,2,0.2832861141558361,acres,Banana food,13,2015,18,2015,second,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,3,0.300000011920929,NA,NA,2014,2,0.121408341530121,acres,Cassava,7,2014,12,2014,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,2,0.699999988079071,NA,NA,2014,2,0.2832861141558361,acres,Banana food,7,2014,12,2014,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,1,0.25,50,NA,2010,1,0.10117361392148927,acres,Banana food,7,2014,12,2014,first,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0740803,1,0.25,50,NA,2010,1,0.10117361392148927,acres,Banana food,13,2015,18,2015,second,Buikwe,Kawolo,Bulyantete,Mayindo,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,40,8,2015,1,0.10117361392148927,acres,Maize,11,2014,12,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,NA,3,2016,1,0.10117361392148927,acres,Maize,17,2015,19,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,NA,3,2016,1,0.10117361392148927,acres,Maize,20,2015,20,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,NA,3,2016,1,0.10117361392148927,acres,Beans,17,2015,18,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,40,8,2015,1,0.10117361392148927,acres,Maize,13,2015,13,2015,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,60,8,2015,1,0.10117361392148927,acres,Beans,9,2014,10,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750202,1,0.25,60,8,2015,1,0.10117361392148927,acres,Beans,11,2014,11,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,2,1,NA,1,2016,1,0.4046944556859571,acres,Beans,17,2015,18,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,3,0.25,NA,8,2015,1,0.10117361392148927,acres,Beans,12,2014,12,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,2,1,NA,1,2016,1,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,3,0.25,NA,8,2015,1,0.10117361392148927,acres,Beans,10,2014,12,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,4,0.200000002980232,NA,6,2015,1,0.08093889234327478,acres,Cassava,NA,NA,NA,NA,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,1,0.5,60,NA,2001,1,0.20234722784297854,acres,Banana food,7,2014,12,2014,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,3,0.25,100,2,2016,1,0.10117361392148927,acres,Sweet potatoes,18,2015,20,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,1,0.5,NA,NA,NA,1,0.20234722784297854,acres,Banana food,13,2015,18,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,2,0.5,NA,8,2015,1,0.20234722784297854,acres,Sweet potatoes,13,2015,16,2015,first,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750206,2,1,NA,1,2016,1,0.4046944556859571,acres,Beans,19,2015,19,2015,second,Mukono,Goma Division,Bukereere Ward,Nyanja,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,15,3,2016,1,0.10117361392148927,acres,Sweet potatoes,20,2015,21,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,70,NA,2011,1,0.10117361392148927,acres,Banana food,13,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,70,NA,2011,1,0.10117361392148927,acres,Banana food,10,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,70,NA,2011,1,0.10117361392148927,acres,Banana food,13,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,5,4,2016,1,0.10117361392148927,acres,Cassava,NA,NA,NA,NA,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,2,0.100000001490116,NA,9,2015,2,0.04046944617163739,acres,Sweet potatoes,12,2014,13,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,20,8,2015,1,0.10117361392148927,acres,Beans,12,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,NA,NA,NA,NA,1,NA,NA,Coffee all,13,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750401,1,0.25,70,NA,2011,1,0.10117361392148927,acres,Banana food,11,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,3,0.400000005960464,NA,NA,2001,2,0.16187778468654956,acres,Banana food,13,2015,18,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,4,0.300000011920929,NA,9,2015,2,0.121408341530121,acres,Groundnuts,12,2014,13,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.300000011920929,60,9,2015,2,0.121408341530121,acres,Beans,18,2015,18,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.400000005960464,50,4,2016,2,0.16187778468654956,acres,Beans,18,2015,19,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.300000011920929,40,9,2015,2,0.121408341530121,acres,Maize,18,2015,NA,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.300000011920929,60,9,2015,2,0.121408341530121,acres,Beans,NA,2015,NA,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,1,NA,NA,NA,NA,1,NA,NA,Coffee all,16,2015,17,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,2,0.300000011920929,100,NA,2001,1,0.121408341530121,acres,Sweet potatoes,20,2015,23,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.400000005960464,50,4,2016,2,0.16187778468654956,acres,Beans,18,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.400000005960464,50,4,2016,2,0.16187778468654956,acres,Maize,19,2015,20,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,2,0.300000011920929,NA,10,2015,1,0.121408341530121,acres,Sweet potatoes,13,2015,16,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,4,0.600000023841858,100,NA,2001,2,0.242816683060242,acres,Banana food,18,2015,24,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750601,5,0.300000011920929,40,9,2015,2,0.121408341530121,acres,Maize,NA,2015,NA,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750701,4,0.200000002980232,NA,10,2015,1,0.08093889234327478,acres,Sweet potatoes,14,2015,18,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750701,2,0.400000005960464,NA,8,2015,1,0.16187778468654956,acres,Beans,NA,NA,NA,NA,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750701,1,0.400000005960464,NA,8,2015,1,0.16187778468654956,acres,Maize,12,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750701,1,0.400000005960464,NA,8,2015,1,0.16187778468654956,acres,Maize,13,2015,14,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,1,50,11,2015,1,0.4046944556859571,acres,Cassava,23,2015,26,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,0.5,70,8,2015,1,0.20234722784297854,acres,Beans,10,2014,10,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,4,0.5,30,3,2016,1,0.20234722784297854,acres,Groundnuts,19,2015,20,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,1,0.25,100,NA,2001,1,0.10117361392148927,acres,Banana food,13,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,1,20,3,2016,1,0.4046944556859571,acres,Maize,20,2015,20,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,4,NA,NA,NA,NA,1,NA,NA,Coffee all,18,2015,19,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,0.5,70,8,2015,1,0.20234722784297854,acres,Beans,10,2014,10,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,4,1,NA,6,2015,1,0.4046944556859571,acres,Sweet potatoes,9,2014,14,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,1,30,3,2016,1,0.4046944556859571,acres,Beans,18,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,5,0.200000002980232,20,8,2015,2,0.08093889234327478,acres,Beans,11,2014,11,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,4,0.5,20,3,2016,1,0.20234722784297854,acres,Beans,18,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,1,30,3,2016,1,0.4046944556859571,acres,Beans,17,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,5,0.400000005960464,100,8,2015,2,0.16187778468654956,acres,Cassava,NA,NA,NA,NA,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,0.5,30,8,2015,1,0.20234722784297854,acres,Maize,13,2015,13,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,0.5,30,8,2015,1,0.20234722784297854,acres,Maize,11,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,3,0.100000001490116,100,2,2016,1,0.04046944617163739,acres,Sweet potatoes,17,2015,20,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,2,1,20,3,2016,1,0.4046944556859571,acres,Maize,19,2015,19,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,5,0.200000002980232,80,8,2014,2,0.08093889234327478,acres,Cassava,NA,NA,NA,NA,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,1,0.25,NA,NA,2014,1,0.10117361392148927,acres,Banana food,10,2014,11,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750801,1,0.25,NA,NA,2014,1,0.10117361392148927,acres,Banana food,12,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,1,1,30,NA,2001,1,0.4046944556859571,acres,Banana food,13,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,4,0.5,100,2,2016,2,0.20234722784297854,acres,Sweet potatoes,19,2015,19,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,3,1,80,9,2015,1,0.4046944556859571,acres,Beans,12,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,2,1,80,2,2016,1,0.4046944556859571,acres,Pumpkins,18,2015,20,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,1,1,30,NA,2001,1,0.4046944556859571,acres,Banana food,7,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,3,1,20,9,2015,1,0.4046944556859571,acres,Maize,12,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,4,0.5,NA,11,2015,2,0.20234722784297854,acres,Tomatoes,13,2015,15,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,2,1,NA,9,2015,1,0.4046944556859571,acres,Sweet potatoes,14,2015,14,2015,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,1,1,30,NA,2001,1,0.4046944556859571,acres,Banana food,7,2014,12,2014,first,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H0750901,1,NA,NA,NA,NA,1,NA,NA,Coffee all,15,2015,18,2015,second,Mukono,Nama,Katoogo,Waluga,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
