case_id,HHID,fs_d14a,fs_d14b,fs_d14c,fs_d14d,fs_d15,fs_d16a,fs_d16b,fs_d17,fs_d18a,fs_d18b,fs_d18c,fs_18d,fs_d18e,fs_d18f,fs_d19,fs_d20a,fs_d20b,fs_d21a,fs_d21b,fs_d22,fs_d23,fs_d24a,fs_d24b
203022860074,ed522656705840c19c8ef5494a82406a,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203042940004,d59071446e4d43169d8fcab95585a1b7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203042940018,cc4df7980e71436bbbeba2f7dbf32434,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203042940096,2a23479dc7174d60a535428c098fb19b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203063000058,49bc806a98134d20b716d6e39a4fdf97,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203073010043,15a741ae6324401288ab1c09f6e94197,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
203073010095,28edae89a19944829e6156a16565d79b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204013060229,c1dd7f37d3d1487f9fffe745272d8ae3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204023070097,6d73f48e2c8346dc8575d206aa021809,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204023070117,4f319e8063934b4a9054ec39f51fbcbc,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204023070135,a62ed6d6a7404335b8fd4144ea563f7f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204023070153,3ea4ce31d527493ba684dd02cc71cc7c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204043140113,f37e017d40b04262b9f04baf2707f967,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
204053190194,c4fc7fa7788145f7a3fd0976143cd1fb,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205013260076,1e316d1748cd43f4a233a47227605b48,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205013280943,baf974ca5ded4c0cbf31b8a14950bf31,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205023290221,1e8162bd07cb47c2b6052f710da869ff,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205043350070,fd697fb8b25443b59da36ca122d337a9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205053360219,5754b076f97e48c48fd86455ae881c91,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205053370039,8b81dd0a679948b880b66a1f598c45a0,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205053370057,5c6184ef621c4f14ba30fa29cd13147a,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205063380099,043b0614c80041e7bb86224e331c7834,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205063380124,b22f72637bb147e1a837a25a35160eb9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205063380157,1f52142bf553415ebfeddd7d91bb2675,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205073400131,8ceb91f645784a15b6b4b660f9eca9fc,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205073430141,1d3c6e020a134f6cb2f74711ceb9c5dc,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205093460107,9a17e5a268b54e588170832bd9fc2dec,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205093460230,ac8cf2f98f404b9ea4440c61531926ce,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205093460371,2085ec1a834c474d97cad317a897d3e6,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
205213480093,83c41f6877454a1cab4bc0bc10e774a2,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
206053620027,2028a47b8a6d45efb6152a515c5cf0a4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
206083670202,55d5d9da934c457f8d87fa50fceee8fb,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
206083670380,391c5b87d7f74b2b8aca27813d684aa1,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,YES,Torch,300,SEASON
206093710094,7ce47bc9fca74b2392b3b51f4d49bf38,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
206163790366,47606658b55940f1a420bd7b64c65f2d,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207023890200,9e44309522e94691845bf0f2f15041d3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207033920187,fbf0e0e5c6f2434bb8820033f44c5e14,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207074000179,6477f55c73e44a80a8b6c57d530a8ad9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207074010032,b128cc944a5d4d6f80785919fde72513,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207074010118,007e60d0bf334854b312ccb2409eed7f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207074010142,d5762b677bd8479fb15446ade5c22d04,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207084030297,2352d238c92a419f91e6e1bab60bf782,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207114040015,aba322a789f0438eae96014c4ecc855f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207124050150,429b493db415475dbd88d0f4af3c054e,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207204060054,363805e62cbf41b2980a5763f4a6e1fa,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
207204060187,afa03f7d108b4edf82d4164831a15722,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
208014080044,bb27fb51c9d34cbaa5e7f6d3756799b6,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
208014110193,e0dc887544b04796adaa020454652032,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
208034140003,2a41076421b44f979e43636d9728424d,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209024310071,f11db0ef282945f89d7223fb20282d29,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209054380122,0153f47bc58a4036acb8cf0f16309dd2,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209074400045,813cdddc94cc42c3aca0d1c5d3e10374,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209074400120,324309d1cc404b92995f7c327f824740,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209094440120,0b6a41558a064562be0fd38e85190cf3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
209104480147,b2a4b91793424016b53eab4f8765ec6a,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210404530056,246f24d6868f4d65bf0ac9a4d82f1edd,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210524560148,c4abd3112d7947b5a91ee7c1e1116157,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,YES,HIRED MEN TO CAERY THE FISH TO THE BUS,18000,SEASON
210534570335,c9353c509bd24469b34dd01fca4ea572,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210744700137,71dc023e07af49178e0456b4e18015a3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210814760094,d382e45049974e5baf0d325a38906db6,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210834770069,2a1005333abc4ac1ad79c0051f7b04ae,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
210854780182,16fda3533fea49ca95e32bb02d73263d,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
301014850160,cf4572ae99184feba6dc86dec75e5902,4,1,0,0,NO,,,NO,,,,,,,NO,,,1000,0,NO,,,
301014850221,404755a1aa2d4f9894ebd315a4b73e6e,0,0,3,6,YES,0,2000,NO,,,,,,,NO,,,0,0,NO,,,
301024880157,89346232f7d3434b8116a01d71d1711e,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
301044910228,c5644b861016426ba906b43b3eb95ec9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
301064980151,ab89e2398c05431bb43a27f0c25e1673,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
301074990174,7b2790d523544f5fadc36b0cc30e07b8,24,4,0,0,NO,,,NO,,,,,,,YES,4000,0,0,0,NO,,,
301074990182,11dc07ba4130498cb6a9d3c441d607e9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
301075000130,1eb28b8016d5480c962db6d5ebf5fbbc,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302015100043,0f0c040e49424a0ea37377b0bbe367b6,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302045140142,138fe65e4394456a9fc55fec3942e856,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302055150051,16e35e4959c84fc8af67fd4ba15caff7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302055150053,a0d7c31e66624891b0882a43b362bcb3,2,10,0,0,YES,5000,5000,NO,,,,,,,NO,,,15000,15000,NO,,,
302055150125,3fba9c5ad9d647f5a2f28a15225959ec,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302055150128,7044c86dce354b30a1bb45b557dc15f4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302075180078,c178cbc635764835bb997e37264afa99,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302125260035,17c2899a18474e2695741dcb6eeb569f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302125270043,6ebbfc3de5004066b3147d9d2b2fc0f8,1,12,0,0,NO,,,NO,,,,,,,YES,6000,0,0,0,NO,,,
302125270103,fd110f67f1844f36a0032b31a25b0c22,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
302125270113,c78681536afc403f911e540ac47eb594,1,4,0,0,YES,15000,0,NO,,,,,,,NO,,,10000,0,NO,,,
302125270114,a988e774dc644359b0bc719bb1621063,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303015310009,3c38d3a7805c476db300e4d536a0b5a0,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025320118,2a187763ae384077a5aaf193431b3b66,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025320127,24217ba3f5d44ea684f51094685ce544,18,8,0,0,YES,00,0,YES,4,DOZEN / BUNDLE,,4,DOZEN / BUNDLE,,YES,5000,0,0,0,NO,,,
303025320145,71cd91513a5743c095983a41790ee7a9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025350064,101f79de544f4e4cb88663fb64e0a353,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025350157,717e78db21a549e9a61f78ff20e802ea,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025350174,4025541d86034a008c2cacba37617fc9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025350212,5e6d00ae85c544048c4995d03bdb1455,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025360092,bbc3c887d778403ba8801b4ac6b148c8,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303025360133,fb4e8b0a3f274de6abc5702e5055a0cc,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075430073,51635c9c3ba648e7ab70523192886ca3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075430109,fa716337ee654e798c225b3ccb7e0b2b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075450016,1c89c99c739a468c959429510fa576b5,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075450033,63b3a7d401a74315b8c1d7eea65b22c1,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075460091,c14ffd797ab44b8bba331450281604b0,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303075470125,48e96fb7fc4a4bd28b8c6cd76b1fdea9,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303085480143,cfa0f489f69f490db04ecd3103673530,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303115520016,7255266ca5a74a22ac469e9e68146d4b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
303115520136,80c4bf966a7e4dc58682e3ca617e53f8,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304015540095,999cc357c1054adea9aa1f2c3710961c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304015560433,63194b9fd9a5456d91558bb3ffd032af,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304025600025,105374ca639646d8906e036dfc8ac476,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304025600154,16c9970d43b94e28adbcb92b13e81e9f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304045650106,5e90b16272b44ed99e3eedaf943684c5,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304045650172,069ab247f7264ce581036e1060e312b8,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
304045670130,7d69bd9673a3475480350e1f0ee92853,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
305015790074,fab62826568d44f1a423b3f025bbae22,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306016010040,9a82dabc5c4e47cda2343aae7a0a6de8,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306026070251,12e41952047e41d5a73f0d3e7a1fe345,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306036140112,52d1b7a2d60949ae822f6b3a46f0cc25,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306036150223,490bc6885f494f479d5246af54f3d292,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306206170050,47f816e43bd246088a5b3c883550bc42,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306206170063,0082ee2b4e604e8ebeeeb495b1865d5f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
306206170130,615a3a870bfc4944beffa6e6ece786f4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
307056230097,213b98c7e10a4e5a80ee670eda51af6f,0,0,0,8,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
307106330067,888ad8ec605c4d4a9bb2da549daa7435,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
307106330196,d6bb3e30a3d44bdd8ccbd96ba4c6ab35,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
307206410062,952d7781ab2f4d1ba598b862e660f551,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308016420094,5851736f5f344aed8816f66878ae8e01,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308016430046,39db67d674744eb797d445468edb751f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308026480180,a85ff658da674132a962fad34730a36b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308046520025,db9d8ee4aa974e519df34de5462a1fc7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308056550005,69ec6603f853447eb4cd67d9db93fa1c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308056550053,04a8e8f755dd47f0bd7a1b6d589a8212,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308056560229,45e624b45a7f4b2286c93b8a62628ae4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308066610160,f93241efda8e49e7866df078cf09af52,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
308076630116,c710a1912d394efe8e869618d2593691,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036740097,8966c9a882b543989a42aadcbe0c2b58,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036740101,7c28372a44d144c58ecd002d9f654c5d,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036740163,51141e135368409ba3fb2e9a5fec3642,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036740203,8282092108bb4dc89e395b3e418cabc7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036750022,eb4b4a6041d046b7bb2aa797f3cceb78,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036750080,5207307152e84346a60b80e1ae4e69fd,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036750136,0a658104094441b28a5527951e890f83,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036750178,21440bc9f66841799a0c65398c78a381,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309036750249,4bc1a2dad5c6488eb81d9e5a381d60e3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309056790031,1544f8de831b4651824ae978b29d5348,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309056790055,540e9b5c8d134bfc8fc6773caaf3da33,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309056790117,c58a3bdfc3694efaa813be30908202fb,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309056790203,5dd8c5564a4b4a86b5877e48ba496e02,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309056800094,986f663c13f94fc5ac683dd1290bc392,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
309066830167,a138892b8d2344c594e625d5a9e226db,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
310036980328,2353f7d6f19147e1bf283e8fbf1d0789,4,4,0,0,NO,,,NO,,,,,,,NO,,,5000,0,NO,,,
310046990084,43557769c7454e2e986f0f330deaadca,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
310077050169,a1e559ff59974ad4866091d21aeff132,2,2,0,0,YES,7000,0,YES,1,5 KG BAG,,1,5 KG BAG,,NO,,,0,0,NO,,,
311017100677,2389c5a7293c4cadbabd7f3e5a2b7ee4,4,1,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311017100698,83c775f6123345059e1916ff6b3e00f1,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311027110154,f8cb9614a35e48e48a887462089fa9ca,1,12,0,0,YES,6000,0,NO,,,,,,,NO,,,0,0,NO,,,
311047150323,5da42da85b9e4b49a7c7140c31753e47,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311057190104,05155a5f72944b468dd8dd4eaf6921ea,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311057190239,d3069db542a145f1a157a2be64ca34b3,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311077220134,b53dcae63bc1481fbc9c129112df9ba7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311087260311,c588640d76b04459a32ccafb6f692810,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
311107280040,8fc16ad47fc14597a9592edfcaec9944,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312017310324,dc1d42731e5842c39937e0a95e1cca81,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312017340204,9909615cfcc345d582b8fe6d93d2a04b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312027360016,6c8276bcc8cf417d8c40c0748a0ab069,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312027360222,966efb5005884e1ba2021506a26be5f7,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312027370263,2c38c72aba6647f5bc7ac998e1941818,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312037410005,642009c9ec584010a181223ef02b808b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312037410135,ea7c120cf1774d5b9179d64c037893b1,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312047430178,d8cb6bc3636c4bd297c7cbd3b3d3b9d5,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312057440062,37a20b7496ad47769716161129a6ea12,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312057460122,b8f583657bb84a42a55ace18e585c959,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
312207520007,0f82fc61c05844cdb8609225f068981b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
313037660125,8a72c2e0a9dd4936ad5d5456c1a5304c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
313037700223,0fc6b2fc2ba44076b441e9f81fe7459c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314317740013,2cf4edd7bdf04fc2a465154702623a7c,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314317750075,65e3f33fd1a748238a58e074f7a1c1b5,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314317770080,8ffc972a67804694944fcad59b6b76f4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314337800074,845a08dc992f435cacace2df71b24775,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314337800078,e536f61bc2db4e67a6516e8470f961a4,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314337810091,b1650e8b9d0c48c2a557b703396b2f5a,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
314337820262,a77f8853abc84b919160cb0d8d547eb5,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315317950159,bba9b0b4987e4a5481477841873dfe2f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315327980005,bcdb72bbe20645109e1d5cda49741912,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315327980221,d6174276d9384a75a1ccc226539b4148,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315358020138,c08059c6952f40929f8e771de54ef055,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315398040094,7ef243e499a14efca0710babf7fea95f,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315408060059,8b0aa4b72a664708b223f8f40db0658a,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315408060192,a14a8279f5a74105bfb2c4dc46194be8,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315408060203,a6d6fd9a0fbb4c69b06482501e377507,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315448090005,9b766ebb86a7459e8c570cbb4ad11339,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315498120102,112dc2135689405bad37ed2e7aed811b,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
315538160002,29a6864459df4962b07739c7737f17d2,0,0,0,0,NO,,,NO,,,,,,,NO,,,0,0,NO,,,
