,hh_ID,plot_ID,hhCultivated_dum,cropCode,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,harvestStart_year,harvestEnd_year,lon,lat,district,ea_ID,tradAuthority_ID,district_tradAuthority_mix
58,101012150059,R3,Yes,groundnut,Pure stand,,,November,2009.0,May,May,major,2010,groundnut,0.25,Acre,0.2,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
59,101012150059,R1,Yes,beans,Mixed stand,Yes,,January,2010.0,May,May,major,2010,beans,0.5,Acre,0.5,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
60,101012150059,R4,Yes,sweet potato,Pure stand,,,February,2010.0,May,May,major,2010,sweet potato,0.25,Acre,0.059999999,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
61,101012150059,R1,Yes,maize,Mixed stand,Yes,,January,2010.0,May,May,major,2010,maize,0.5,Acre,0.5,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
62,101012150060,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,1.5,Acre,0.98000002,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
63,101012150074,R4,Yes,tobacco,Pure stand,,,December,2009.0,March,May,major,2010,tobacco,0.5,Acre,0.5,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
64,101012150074,R3,Yes,sweet potato,Pure stand,,,December,2009.0,May,May,major,2010,sweet potato,0.25,Acre,0.25,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
65,101012150074,R2,Yes,maize,Pure stand,,,November,2009.0,June,June,major,2010,maize,1.0,Acre,1.0,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
66,101012150074,R1,Yes,beans,Mixed stand,Yes,,December,2009.0,May,May,major,2010,beans,0.5,Acre,0.60000002,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
67,101012150074,R1,Yes,maize,Mixed stand,Yes,,November,2009.0,May,May,major,2010,maize,0.5,Acre,0.60000002,,,,,,,,33.230202,-9.5044603,Chitipa,10101215,1,Mwabulambya
68,101017060006,R2,Yes,tobacco,Pure stand,,,January,2010.0,March,May,major,2010,tobacco,0.5,Acre,0.47999999,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
69,101017060006,R3,Yes,beans,Pure stand,,,February,2010.0,April,April,major,2010,beans,0.25,Acre,0.18000001,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
70,101017060006,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,2.0,Acre,1.86,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
71,101017060007,R1,Yes,beans,Mixed stand,No,1/4,January,2010.0,April,May,major,2010,beans,1.5,Acre,1.08,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
72,101017060007,R2,Yes,tobacco,Pure stand,,,December,2009.0,March,May,major,2010,tobacco,0.25,Acre,0.58999997,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
73,101017060007,R1,Yes,maize,Mixed stand,Yes,,December,2009.0,June,June,major,2010,maize,1.5,Acre,1.08,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
74,101017060011,R1,Yes,maize,Pure stand,,,December,2009.0,June,June,major,2010,maize,1.0,Acre,1.38,,2009/10,Yes,2009.0,No,,,33.3866,-9.5364599,Chitipa,10101706,1,Mwabulambya
