country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150038,,r1,beans,0.0445154206458893,0.2023428211176788,0.5,acre,12.5,2010.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150038,,r2,groundnut,0.028327994956475,0.2023428211176788,0.5,acre,,2010.0,1.0,,7.0,,7.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150038,,r1,pea,0.0445154206458893,0.2023428211176788,0.5,acre,,2010.0,1.0,,,,,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150040,,r1,sunflower,0.4330136776603969,0.4046856422353577,1.0,acre,25.0,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150040,,r1,maize,0.4330136776603969,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150040,,r2,sunflower,0.0728434196492208,0.2023428211176788,0.5,acre,,2009.0,12.0,,5.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150040,,r2,groundnut,0.0728434196492208,0.2023428211176788,0.5,acre,25.0,2009.0,12.0,,6.0,,7.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150045,,r1,beans,0.1133119798259001,0.2023428211176788,0.5,acre,,2009.0,12.0,,3.0,,3.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150045,,r1,maize,0.1133119798259001,0.2023428211176788,0.5,acre,25.0,2009.0,12.0,,6.0,,7.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150048,,r1,beans,1.0683701359699085,0.9105426950295548,2.25,acre,,2009.0,12.0,,4.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150048,,r1,maize,1.0683701359699085,0.9105426950295548,2.25,acre,50.0,2009.0,12.0,,5.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r1,maize,0.4451542064588935,0.2023428211176788,0.5,acre,,2010.0,1.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r3,beans,0.4087324986577113,0.2023428211176788,0.5,acre,,2010.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r3,maize,0.4087324986577113,0.2023428211176788,0.5,acre,50.0,2010.0,1.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r5,sweet potato,0.0040468563414164,2e-05,0.2,square meters,,2010.0,2.0,,7.0,,8.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r2,maize,0.4370604936141863,0.2023428211176788,0.5,acre,,2010.0,1.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150049,,r4,tobacco,0.0849839808225687,0.2023428211176788,0.5,acre,,2010.0,1.0,,2.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r2,beans,0.2387645167782917,0.4046856422353577,1.0,acre,,2009.0,12.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r2,maize,0.2387645167782917,0.4046856422353577,1.0,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r4,groundnut,0.0242811381294358,0.1011714105588394,0.25,acre,,2009.0,11.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r3,beans,0.1052182629343365,0.2023428211176788,0.5,acre,,2009.0,12.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r2,pumpkin leaves,0.2387645167782917,0.4046856422353577,1.0,acre,,2009.0,12.0,,,,,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r1,maize,0.4937164835271364,0.4046856422353577,1.0,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r1,pumpkin leaves,0.4937164835271364,0.4046856422353577,1.0,acre,,2009.0,12.0,,,,,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r3,maize,0.1052182629343365,0.2023428211176788,0.5,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150053,,r1,beans,0.4937164835271364,0.4046856422353577,1.0,acre,,2009.0,12.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150059,,r2,maize,0.0485622770682429,0.1011714105588394,0.25,acre,,2010.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150059,,r3,groundnut,0.0809371284470715,0.1011714105588394,0.25,acre,,2009.0,11.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150059,,r1,beans,0.2023428211176788,0.2023428211176788,0.5,acre,,2010.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150059,,r4,sweet potato,0.0242811381294358,0.1011714105588394,0.25,acre,,2010.0,2.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150059,,r1,maize,0.2023428211176788,0.2023428211176788,0.5,acre,,2010.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150060,,r1,maize,0.3965919374843634,0.6070284633530365,1.5,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150074,,r4,tobacco,0.2023428211176788,0.2023428211176788,0.5,acre,,2009.0,12.0,,3.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150074,,r3,sweet potato,0.1011714105588394,0.1011714105588394,0.25,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150074,,r2,maize,0.4046856422353577,0.4046856422353577,1.0,acre,,2009.0,11.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150074,,r1,beans,0.2428113934349274,0.2023428211176788,0.5,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5044603,33.230202,3,101012150074,,r1,maize,0.2428113934349274,0.2023428211176788,0.5,acre,,2009.0,11.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060006,,r2,tobacco,0.1942491042261152,0.2023428211176788,0.5,acre,,2010.0,1.0,,3.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060006,,r3,beans,0.0728434196492208,0.1011714105588394,0.25,acre,,2010.0,2.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060006,,r1,maize,0.7527152945577653,0.8093712844707154,2.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060007,,r1,beans,0.4370604936141863,0.6070284633530365,1.5,acre,25.0,2010.0,1.0,,4.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060007,,r2,tobacco,0.2387645167782917,0.1011714105588394,0.25,acre,,2009.0,12.0,,3.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060007,,r1,maize,0.4370604936141863,0.6070284633530365,1.5,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060011,,r1,maize,0.5584661862847936,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060011,,r2,beans,0.1173588322013973,0.1011714105588394,0.25,acre,,2010.0,1.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060015,,r1,maize,0.4168262115024184,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060015,,r2,maize,0.0930776977141322,0.2023428211176788,0.5,acre,,2009.0,12.0,,5.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060015,,r2,groundnut,0.0930776977141322,0.2023428211176788,0.5,acre,,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060022,,r1,maize,0.7122467303342296,0.4046856422353577,1.0,acre,,2009.0,12.0,,7.0,,7.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060022,,r1,beans,0.7122467303342296,0.4046856422353577,1.0,acre,25.0,2009.0,12.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060026,,r1,maize,0.8741210276969368,0.6070284633530365,1.5,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060026,,r1,beans,0.8741210276969368,0.6070284633530365,1.5,acre,25.0,2009.0,12.0,,3.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060030,,r1,maize,0.8943552693401405,0.5058570527941971,1.25,acre,,2009.0,12.0,,5.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060030,,r1,beans,0.8943552693401405,0.5058570527941971,1.25,acre,25.0,2009.0,12.0,,3.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060033,,r1,maize,0.6879655918001081,0.8093712844707154,2.0,acre,,2009.0,12.0,,5.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060033,,r1,beans,0.6879655918001081,0.8093712844707154,2.0,acre,25.0,2009.0,12.0,,3.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060033,,r2,groundnut,0.3804045037012362,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060041,,r1,maize,1.0966980904578194,1.0117141055883945,2.5,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060041,,r1,beans,1.0966980904578194,1.0117141055883945,2.5,acre,50.0,2009.0,1.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060048,,r1,maize,0.5665598991295008,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060052,,r1,maize,0.2994673793010211,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060059,,r2,millet,0.7122467303342296,0.1011714105588394,0.25,acre,,2009.0,12.0,,7.0,,8.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060059,,r1,groundnut,0.4937164835271364,0.2023428211176788,0.5,acre,12.5,2009.0,12.0,,4.0,,4.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060059,,r1,maize,0.4937164835271364,0.2023428211176788,0.5,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060059,,r1,beans,0.4937164835271364,0.2023428211176788,0.5,acre,12.5,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060063,,r1,groundnut,0.1578273964249331,0.1011714105588394,0.25,acre,12.5,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060063,,r1,beans,0.1578273964249331,0.1011714105588394,0.25,acre,12.5,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060063,,r1,maize,0.1578273964249331,0.1011714105588394,0.25,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060067,,r1,beans,0.934823793095112,0.4046856422353577,1.0,acre,12.5,2009.0,12.0,,3.0,,3.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060067,,r1,maize,0.934823793095112,0.4046856422353577,1.0,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060067,,r2,groundnut,0.3399359273371312,0.1011714105588394,0.25,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060074,,r2,soybean,0.2347176644027946,0.1011714105588394,0.25,acre,12.5,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060074,,r2,maize,0.2347176644027946,0.1011714105588394,0.25,acre,,2009.0,12.0,,6.0,,6.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
Malawi,northern,chitipa,,,-9.5364599,33.3866,3,101017060074,,r2,beans,0.2347176644027946,0.1011714105588394,0.25,acre,12.5,2009.0,12.0,,5.0,,5.0,,,mwi_2010_ihs-iii_v01_m,https://doi.org/10.48529/w1jq-qh85
