country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,northern,chitipa,,,-9.507538,33.259649,3,101011003077,rg02,r02,maize,0.6070284633530365,0.001,10.0,square meters,,2014.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010003,rg01,r01,maize,0.1618742568941431,0.4046856422353577,1.0,acre,87.5,2015.0,12.0,,6.0,,7.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010003,rg01,r01,sunflower,0.1618742568941431,0.4046856422353577,1.0,acre,12.5,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010003,rg02,r01,maize,0.1821085390059109,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010003,rg02,r01,beans,0.1821085390059109,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010003,rg03,r01,sweet potato,0.0809371284470715,0.2023428211176788,0.5,acre,,2016.0,1.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010011,rg01,r01,maize,0.2225771032294467,0.4046856422353577,1.0,acre,87.5,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010011,rg01,r01,sunflower,0.2225771032294467,0.4046856422353577,1.0,acre,12.5,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010019,rg01,r01,maize,0.2023428211176788,0.4046856422353577,1.0,acre,,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010019,rg02,r01,maize,0.1618742568941431,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010019,rg02,r01,beans,0.1618742568941431,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010027,rg01,r01,maize,0.4856227706824292,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010027,rg01,r01,beans,0.4856227706824292,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,4.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
