case_id,ea_id,plot_id,dist_hh
101012150001,10101004,R1,.1
101012150001,10101004,R2,0
101012150001,10101004,R3,.1
101012150001,10101004,R4,0
101012150004,10101004,R1,1.1
101012150004,10101004,R2,1.1
101012150004,10101004,R3,1.1
101012150021,10101004,R1,.46521738
101012150022,10101004,R1,.1
101012150022,10101004,R2,.1
101012150022,10101004,R3,.1
101012150022,10101004,R4,.1
101012150026,10101004,R1,7.5
101012150026,10101004,R2,0
101012150028,10101004,R1,0
101012150028,10101004,R2,2.0999999
101012150028,10101004,R3,.40000001
101012150028,10101004,R4,.40000001
101012150028,10101004,R5,.40000001
101012150034,10101004,R1,.1
101012150034,10101004,R2,0
101012150034,10101004,R3,.1
101012150034,10101004,R4,.30000001
101012150038,10101004,R1,1.3
101012150038,10101004,R2,.89999998
101012150040,10101004,R1,0
101012150040,10101004,R2,.1
101012150045,10101004,R1,.1
101012150048,10101004,R1,0
101012150049,10101004,R1,.1
101012150049,10101004,R2,.89999998
101012150049,10101004,R3,.2
101012150049,10101004,R4,0
101012150049,10101004,R5,.1
101012150053,10101004,R1,0
101012150053,10101004,R2,0
101012150053,10101004,R3,0
101012150053,10101004,R4,.1
101012150059,10101004,R1,.2
101012150059,10101004,R2,.30000001
101012150059,10101004,R3,.30000001
101012150059,10101004,R4,.30000001
101012150060,10101004,R1,0
101012150074,10101004,R1,.40000001
101012150074,10101004,R2,.40000001
101012150074,10101004,R3,.2
101012150074,10101004,R4,.30000001
101017060006,10101012,R1,0
101017060006,10101012,R2,.2
101017060006,10101012,R3,.1
101017060007,10101012,R1,0
101017060007,10101012,R2,.1
101017060011,10101012,R1,0
101017060011,10101012,R2,0
101017060015,10101012,R1,.1
101017060015,10101012,R2,.1
101017060022,10101012,R1,.1
101017060026,10101012,R1,.2
101017060030,10101012,R1,0
101017060033,10101012,R1,0
101017060033,10101012,R2,.30000001
101017060041,10101012,R1,0
101017060048,10101012,R1,0
101017060052,10101012,R1,0
101017060059,10101012,R1,0
101017060059,10101012,R2,0
101017060063,10101012,R1,0
101017060067,10101012,R1,.1
101017060067,10101012,R2,.1
101017060074,10101012,R1,.1
101017060074,10101012,R2,.1
101013740013,10101021,R1,0
101013740020,10101021,R1,0
101013740020,10101021,R2,0
101013740028,10101021,R1,0
101013740028,10101021,R2,0
101013740035,10101021,R1,.2
101013740050,10101021,R1,0
101013740050,10101021,R2,0
101013740057,10101021,R1,.10454545
101013740057,10101021,R2,0
101013740057,10101021,R3,0
101013740064,10101021,R1,.1
101013740072,10101021,R1,.1
101013740094,10101021,R1,0
101013740094,10101021,R2,.1
101013740101,10101021,R1,0
101013740108,10101021,R1,.1
101013740123,10101021,R1,1
101013740130,10101021,R1,.1
101013740130,10101021,R2,.5
101013740138,10101021,R1,.1
101013740152,10101021,R1,0
101013740152,10101021,R2,0
101012190012,10101029,R1,.40000001
101012190012,10101029,R2,.37142858
101012190018,10101029,R1,.60000002
101012190018,10101029,R2,.2
101012190018,10101029,R3,.69999999
101012190025,10101029,R1,.40000001
101012190025,10101029,R2,.40000001
101012190025,10101029,R3,.60000002
101012190032,10101029,R1,.30000001
101012190032,10101029,R2,.2
101012190045,10101029,R1,0
101012190045,10101029,R2,.2
101012190052,10101029,R1,0
101012190052,10101029,R2,1.9
101012190052,10101029,R3,2
101012190059,10101029,R1,0
101012190065,10101029,R1,0
101012190065,10101029,R2,.60000002
101012190079,10101029,R1,0
101012190086,10101029,R1,0
101012190086,10101029,R2,.1
101012190092,10101029,R1,.5
101012190099,10101029,R1,1.1
101012190112,10101029,R1,0
101012190119,10101029,R1,.1
101012190126,10101029,R1,.1
101012190139,10101029,R1,0
101012190139,10101029,R2,0
101012190139,10101029,R3,0
101014700012,10101037,R1,0
101014700012,10101037,R2,0
101014700012,10101037,R3,0
101014700026,10101037,R1,0
101014700026,10101037,R2,0
101014700029,10101037,R1,.1
101014700032,10101037,R1,0
101014700032,10101037,R2,0
101014700032,10101037,R3,0
101014700034,10101037,R1,0
101014700034,10101037,R2,.1
101014700055,10101037,R1,0
101014700055,10101037,R2,0
101014700055,10101037,R3,0
101014700055,10101037,R4,0
101014700079,10101037,R1,.2
101014700079,10101037,R2,.1
101014700079,10101037,R3,.1
101014700079,10101037,R4,0
101014700128,10101037,R1,.1
101014700128,10101037,R2,0
101014700128,10101037,R3,.1
101014700128,10101037,R4,0
101014700128,10101037,R5,.2
101014700135,10101037,R1,0
101014700135,10101037,R2,0
101014700135,10101037,R3,.2
101014700135,10101037,R4,1
101014700148,10101037,R1,0
101014700148,10101037,R2,0
101014700148,10101037,R3,0
101014700156,10101037,R1,0
101014700156,10101037,R2,0
101014700156,10101037,R3,.1
101014700200,10101037,R1,.2
101014700200,10101037,R2,.2
101014700200,10101037,R3,.2
101014700200,10101037,R4,0
101014700200,10101037,R5,0
101014700214,10101037,R1,0
101014700214,10101037,R2,.2
101014700214,10101037,R3,.1
101014700224,10101037,R1,0
101014700224,10101037,R2,0
101014700227,10101037,R1,.1
101014700248,10101037,R1,0
101015620009,10101044,R1,.1
101015620009,10101044,R2,.40000001
101015620009,10101044,R3,.40000001
101015620009,10101044,R4,.30000001
101015620009,10101044,R5,.40000001
101015620009,10101044,R6,.2
101015620020,10101044,R1,.1
101015620020,10101044,R2,.30000001
101015620020,10101044,R3,.1
101015620031,10101044,R1,.1
101015620031,10101044,R2,.1
101015620042,10101044,R1,0
101015620042,10101044,R2,.1
101015620042,10101044,R3,.2
101015620053,10101044,R1,0
101015620053,10101044,R2,0
101015620064,10101044,R1,0
101015620064,10101044,R2,.2
101015620064,10101044,R3,.2
101015620064,10101044,R4,.2
101015620064,10101044,R5,.1
101015620075,10101044,R1,.1
101015620075,10101044,R2,0
101015620086,10101044,R1,.30000001
101015620086,10101044,R2,.2
101015620086,10101044,R3,.40000001
101015620096,10101044,R1,.40000001
101015620096,10101044,R2,.40000001
101015620096,10101044,R3,.40000001
101015620096,10101044,R4,.40000001
101015620118,10101044,R1,0
101015620118,10101044,R2,.1
101015620118,10101044,R3,0
101015620140,10101044,R1,.1
101015620140,10101044,R2,.1
101015620140,10101044,R3,0
101015620162,10101044,R1,2.8
101015620162,10101044,R2,2.9000001
101015620162,10101044,R3,2.8
101015620162,10101044,R4,2.9000001
101015620162,10101044,R5,3
101015620184,10101044,R1,0
101015620184,10101044,R2,.1
101015620195,10101044,R1,.1
101015620195,10101044,R2,.1
101015620205,10101044,R1,.5
101015620227,10101044,R1,0
101015620227,10101044,R2,0
101015680005,10101051,R1,0
101015680005,10101051,R2,.1
101015680005,10101051,R3,0
101015680012,10101051,R1,.89999998
101015680012,10101051,R2,.1
101015680019,10101051,R1,0
101015680019,10101051,R2,.30000001
101015680026,10101051,R1,0
101015680026,10101051,R2,.2
101015680033,10101051,R1,0
101015680046,10101051,R1,0
101015680053,10101051,R1,0
101015680060,10101051,R1,.1
101015680067,10101051,R1,.1
101015680067,10101051,R2,.1
101015680067,10101051,R3,.1
101015680081,10101051,R1,0
101015680081,10101051,R2,.1
101015680081,10101051,R3,.1
101015680088,10101051,R1,0
101015680088,10101051,R2,.1
101015680088,10101051,R3,0
101015680095,10101051,R1,.1
101015680095,10101051,R2,0
101015680102,10101051,R1,0
101015680102,10101051,R2,0
101015680116,10101051,R1,0
101015680130,10101051,R1,.1
101015680130,10101051,R2,.1
101015680130,10101051,R3,.1
101015680144,10101051,R1,0
101015680144,10101051,R2,.1
101013550014,10101056,R1,0
101013550014,10101056,R2,.1
101013550014,10101056,R3,0
101013550023,10101056,R1,0
101013550023,10101056,R2,.1
101013550032,10101056,R1,0
101013550032,10101056,R2,0
101013550032,10101056,R3,.1
101013550042,10101056,R1,0
101013550042,10101056,R2,0
101013550060,10101056,R1,1.9
101013550060,10101056,R2,1.8
101013550070,10101056,R1,0
101013550070,10101056,R2,0
101013550079,10101056,R1,.1
101013550079,10101056,R2,.1
101013550079,10101056,R3,0
101013550089,10101056,R1,0
101013550089,10101056,R2,0
101013550107,10101056,R1,.1
101013550117,10101056,R1,0
101013550126,10101056,R1,0
101013550135,10101056,R1,0
101013550154,10101056,R1,.69999999
101013550154,10101056,R2,.80000001
101013550164,10101056,R1,0
101013550173,10101056,R1,1.1
101013550192,10101056,R1,.2
101013550192,10101056,R2,0
101013550192,10101056,R3,0
101010160009,10101063,R1,0
101010160009,10101063,R2,0
101010160009,10101063,R3,.1
101010160033,10101063,R1,2.8
101010160060,10101063,R1,0
101010160060,10101063,R2,.1
101010160068,10101063,R1,1.3
101010160068,10101063,R2,.1
101010160068,10101063,R3,.40000001
101010160068,10101063,R4,.5
101010160068,10101063,R5,.5
101010160068,10101063,R6,.40000001
101010160069,10101063,R1,.1
101010160069,10101063,R2,.60000002
101010160069,10101063,R3,0
101010160069,10101063,R4,0
101010160070,10101063,R1,.1
101010160070,10101063,R2,.30000001
101010160070,10101063,R3,.2
101010160074,10101063,R1,0
101010160074,10101063,R2,.1
101010160074,10101063,R3,.2
101010160074,10101063,R4,.2
101010160074,10101063,R5,.1
101010160086,10101063,R1,0
101010160086,10101063,R2,.80000001
101010160086,10101063,R3,.80000001
101010160096,10101063,R1,5
101010160096,10101063,R2,5
101010160096,10101063,R3,5
101010160096,10101063,R4,5
101010160096,10101063,R5,5
101010160143,10101063,R1,.1
101010160143,10101063,R2,.1
101010160159,10101063,R1,0
101010160180,10101063,R1,3.9000001
101010160180,10101063,R2,3.9000001
101010160180,10101063,R3,4
101010160207,10101063,R1,0
101010160207,10101063,R2,0
101010160207,10101063,R3,0
101010160235,10101063,R1,.2
101010160235,10101063,R2,.2
101010160254,10101063,R1,0
101010160254,10101063,R2,0
101010160265,10101063,R1,0
101010160265,10101063,R2,.1
101012040003,10101066,R1,1.1
101012040003,10101066,R2,0
101012040007,10101066,R1,0
101012040011,10101066,R1,.5
101012040011,10101066,R2,1.4
101012040020,10101066,R1,0
101012040020,10101066,R2,0
101012040024,10101066,R1,3.0999999
101012040024,10101066,R2,3.0999999
101012040024,10101066,R3,3.0999999
101012040028,10101066,R1,.89999998
101012040028,10101066,R2,.89999998
101012040028,10101066,R3,.89999998
101012040037,10101066,R1,.60000002
101012040037,10101066,R2,.40000001
101012040037,10101066,R3,.40000001
101012040037,10101066,R4,.5
101012040037,10101066,R5,.5
101012040041,10101066,R1,0
101012040041,10101066,R2,0
101012040041,10101066,R3,0
101012040041,10101066,R4,0
101012040045,10101066,R1,.5
101012040045,10101066,R2,.40000001
101012040045,10101066,R3,.40000001
101012040045,10101066,R4,.1
101012040054,10101066,R1,0
101012040054,10101066,R2,.1
101012040054,10101066,R3,.1
101012040058,10101066,R1,0
101012040058,10101066,R2,0
101012040062,10101066,R1,0
101012040062,10101066,R2,0
101012040062,10101066,R3,.1
101012040071,10101066,R1,.5
101012040071,10101066,R2,0
101012040071,10101066,R3,.40000001
101012040075,10101066,R1,.1
101012040075,10101066,R2,.1
101012040075,10101066,R3,0
101012040079,10101066,R1,2.5999999
101012040079,10101066,R2,0
101012040087,10101066,R1,.1
101023790001,10102009,R1,0
101023790001,10102009,R2,.1
101023790001,10102009,R3,0
101023790005,10102009,R1,0
101023790005,10102009,R2,.1
101023790008,10102009,R1,0
101023790008,10102009,R2,.1
101023790012,10102009,R1,0
101023790012,10102009,R2,.1
101023790015,10102009,R1,0
101023790015,10102009,R2,.30000001
101023790026,10102009,R1,0
101023790026,10102009,R2,.1
101023790026,10102009,R3,.1
101023790026,10102009,R4,.2
101023790029,10102009,R1,0
101023790029,10102009,R2,.1
101023790029,10102009,R3,0
101023790033,10102009,R1,0
101023790033,10102009,R2,0
101023790033,10102009,R3,.1
101023790040,10102009,R1,0
101023790040,10102009,R2,.1
101023790043,10102009,R1,0
101023790043,10102009,R2,.1
101023790047,10102009,R1,.1
101023790047,10102009,R2,.1
101023790051,10102009,R1,.30000001
101023790051,10102009,R2,0
101023790058,10102009,R1,1.6
101023790058,10102009,R2,1.5
101023790061,10102009,R1,1.6
101023790061,10102009,R2,.30000001
101023790065,10102009,R1,.60000002
101023790065,10102009,R2,.40000001
101023790072,10102009,R1,1.4
101023790072,10102009,R2,1.5
101026210012,10102018,R1,0
101026210012,10102018,R2,.80000001
101026210018,10102018,R1,0
101026210018,10102018,R2,.1
101026210024,10102018,R1,.1
101026210024,10102018,R2,.1
101026210030,10102018,R1,0
101026210030,10102018,R2,0
101026210030,10102018,R3,.2
101026210042,10102018,R1,0
101026210042,10102018,R2,0
101026210042,10102018,R3,.1
101026210042,10102018,R4,.1
101026210048,10102018,R1,0
101026210054,10102018,R1,0
101026210061,10102018,R1,0
101026210061,10102018,R2,0
101026210061,10102018,R3,.40000001
101026210061,10102018,R4,.30000001
101026210073,10102018,R1,.69999999
101026210079,10102018,R1,0
101026210079,10102018,R2,.1
101026210079,10102018,R3,.1
101026210085,10102018,R1,.1
101026210085,10102018,R2,.30000001
101026210085,10102018,R3,.1
101026210091,10102018,R1,.1
101026210091,10102018,R2,.2
101026210103,10102018,R1,0
101026210109,10102018,R1,0
101026210109,10102018,R2,0
101026210115,10102018,R1,0
101026210115,10102018,R2,.1
101026210128,10102018,R1,0
101026210128,10102018,R2,.40000001
101020040001,10102031,R1,.2
101020040001,10102031,R2,0
101020040008,10102031,R1,0
101020040008,10102031,R2,0
101020040008,10102031,R3,0
101020040008,10102031,R4,0
101020040008,10102031,R5,0
101020040012,10102031,R1,0
101020040012,10102031,R2,0
101020040015,10102031,R1,0
101020040015,10102031,R2,.2
101020040015,10102031,R3,.2
101020040028,10102031,R1,.1
101020040028,10102031,R2,.1
101020040028,10102031,R3,.1
101020040028,10102031,R4,.2
101020040028,10102031,R5,.1
101020040028,10102031,R6,.1
101020040031,10102031,R1,.2
101020040031,10102031,R2,.30000001
101020040034,10102031,R1,.2
101020040034,10102031,R2,0
101020040034,10102031,R3,.2
101020040039,10102031,R1,0
101020040039,10102031,R2,.1
101020040039,10102031,R3,0
101020040042,10102031,R1,.1
101020040042,10102031,R2,0
101020040042,10102031,R3,.1
101020040042,10102031,R4,.30000001
101020040059,10102031,R1,0
101020040059,10102031,R2,.30000001
101020040061,10102031,R1,.60000002
101020040061,10102031,R2,.60000002
101020040061,10102031,R3,.40000001
101020040093,10102031,R1,0
101020040093,10102031,R2,0
101020040101,10102031,R1,0
101020040101,10102031,R2,0
101020040101,10102031,R3,0
101020040104,10102031,R1,0
101020040104,10102031,R2,.1
101020040121,10102031,R1,.1
101020040128,10102031,R1,0
101020040128,10102031,R2,.1
101034140003,10103002,R1,.30000001
101034140009,10103002,R1,.1
101034140020,10103002,R1,.2
101034140020,10103002,R2,0
101034140025,10103002,R1,.60000002
101034140025,10103002,R2,.60000002
101034140031,10103002,R1,.2
101034140031,10103002,R2,.30000001
101034140031,10103002,R3,.30000001
101034140042,10103002,R1,.2
101034140042,10103002,R2,.1
101034140042,10103002,R3,.2
101034140047,10103002,R1,.1
101034140047,10103002,R2,.2
101034140047,10103002,R3,.1
101034140047,10103002,R4,.1
101034140053,10103002,R1,.40000001
101034140053,10103002,R2,.30000001
101034140053,10103002,R3,.40000001
101034140053,10103002,R4,.5
101034140053,10103002,R5,.5
101034140064,10103002,R1,.1
101034140064,10103002,R2,.1
101034140069,10103002,R1,0
101034140069,10103002,R2,0
101034140069,10103002,R3,.1
101034140069,10103002,R4,0
101034140075,10103002,R1,1.2
101034140075,10103002,R2,1.3
101034140075,10103002,R3,1.3
101034140075,10103002,R4,1.3
101034140075,10103002,R5,1.3
101034140086,10103002,R1,0
101034140091,10103002,R1,.40000001
101034140091,10103002,R2,.40000001
101034140091,10103002,R3,.40000001
101034140097,10103002,R1,.1
101034140097,10103002,R2,.1
101034140108,10103002,R1,0
101034140114,10103002,R1,.1
101034140114,10103002,R2,0
101034520001,10103013,R1,.40000001
101034520001,10103013,R2,.5
101034520001,10103013,R3,.40000001
101034520003,10103013,R1,.5
101034520003,10103013,R2,0
101034520005,10103013,R1,.30000001
101034520005,10103013,R2,.40000001
101034520005,10103013,R3,.2
101034520005,10103013,R4,.2
101034520007,10103013,R1,.1
101034520007,10103013,R2,.2
101034520007,10103013,R3,.1
101034520009,10103013,R1,0
101034520009,10103013,R2,0
101034520011,10103013,R1,0
101034520011,10103013,R2,0
101034520015,10103013,R1,.2
101034520017,10103013,R1,.1
101034520017,10103013,R2,.2
101034520017,10103013,R3,0
101034520019,10103013,R1,0
101034520023,10103013,R1,0
101034520023,10103013,R2,1.7
101034520023,10103013,R3,1.7
101034520023,10103013,R4,0
101034520025,10103013,R1,0
101034520025,10103013,R2,0
101034520029,10103013,R1,.30000001
101034520029,10103013,R2,.2
101034520029,10103013,R3,.30000001
101034520033,10103013,R1,0
101034520033,10103013,R2,0
101034520033,10103013,R3,0
101034520035,10103013,R1,0
101034520037,10103013,R1,.1
101034520037,10103013,R2,.1
101034520041,10103013,R1,0
101036810007,10103026,R1,0
101036810007,10103026,R2,.1
101036810011,10103026,R1,0
101036810015,10103026,R1,0
101036810015,10103026,R2,.1
101036810019,10103026,R1,.1
101036810019,10103026,R2,.2
101036810019,10103026,R3,.1
101036810027,10103026,R1,.1
101036810031,10103026,R1,1.8
101036810036,10103026,R1,.1
101036810040,10103026,R1,.1
101036810048,10103026,R1,0
101036810048,10103026,R2,0
101036810052,10103026,R1,0
101036810052,10103026,R2,.1
101036810052,10103026,R3,.1
101036810056,10103026,R1,0
101036810056,10103026,R2,.89999998
101036810056,10103026,R3,.40000001
101036810060,10103026,R1,0
101036810060,10103026,R2,.1
101036810068,10103026,R1,.30000001
101036810068,10103026,R2,.30000001
101036810068,10103026,R3,.30000001
101036810072,10103026,R1,.1
101036810072,10103026,R2,.1
101036810072,10103026,R3,.2
101036810077,10103026,R1,.1
101036810077,10103026,R2,.1
101036810085,10103026,R1,0
101036810085,10103026,R2,.1
101036810085,10103026,R3,.1
101041500004,10104007,R1,.40000001
101041500006,10104007,R1,0
101041500006,10104007,R2,2.8
101041500006,10104007,R3,.2
101041500012,10104007,R1,.30000001
101041500013,10104007,R1,.5
101041500013,10104007,R2,0
101041500015,10104007,R1,.1
101041500015,10104007,R2,.2
101041500023,10104007,R1,0
101041500027,10104007,R1,0
101041500027,10104007,R2,.1
101041500045,10104007,R1,.1
101041500048,10104007,R1,0
101041500048,10104007,R2,0
101041500048,10104007,R3,.1
101041500053,10104007,R1,.1
101041500053,10104007,R2,.2
101041500053,10104007,R3,.2
101041500054,10104007,R1,.2
101041500054,10104007,R2,.2
101041500054,10104007,R3,.1
101041500057,10104007,R1,.1
101041500057,10104007,R2,3.5999999
101041500057,10104007,R3,.1
101041500063,10104007,R1,.2
101041500067,10104007,R1,0
101041500076,10104007,R1,0
101041500076,10104007,R2,0
101041500079,10104007,R1,0
101041500079,10104007,R2,0
101041500079,10104007,R3,0
101043510001,10104018,R1,.40000001
101043510001,10104018,R2,.40000001
101043510007,10104018,R1,.30000001
101043510012,10104018,R1,.40000001
101043510012,10104018,R2,0
101043510018,10104018,R1,.2
101043510018,10104018,R2,0
101043510024,10104018,R1,.30000001
101043510024,10104018,R2,.1
101043510036,10104018,R1,.30000001
101043510036,10104018,R2,.5
101043510042,10104018,R1,.2
101043510048,10104018,R1,.2
101043510048,10104018,R2,.2
101043510054,10104018,R1,.1
101043510054,10104018,R2,0
101043510054,10104018,R3,0
101043510066,10104018,R1,0
101043510066,10104018,R2,.2
101043510066,10104018,R3,.2
101043510066,10104018,R4,.2
101043510078,10104018,R1,.1
101043510084,10104018,R1,.30000001
101043510084,10104018,R2,.2
101043510084,10104018,R3,0
101043510096,10104018,R1,.1
101043510102,10104018,R1,0
101043510108,10104018,R1,0
101043510120,10104018,R1,.2
101044400008,10104026,R1,0
101044400008,10104026,R2,.1
101044400008,10104026,R3,.1
101044400015,10104026,R1,.1
101044400015,10104026,R2,.2
101044400015,10104026,R3,.30000001
101044400015,10104026,R4,.30000001
101044400021,10104026,R1,.1
101044400021,10104026,R2,0
101044400028,10104026,R1,.2
101044400028,10104026,R2,0
101044400028,10104026,R3,.1
101044400042,10104026,R1,.1
101044400042,10104026,R2,.5
101044400049,10104026,R1,0
101044400049,10104026,R2,1.3
101044400049,10104026,R3,2.8
101044400049,10104026,R4,.80000001
101044400055,10104026,R1,.5
101044400062,10104026,R1,1.8
101044400076,10104026,R1,.5
101044400076,10104026,R2,.5
101044400083,10104026,R1,0
101044400083,10104026,R2,0
101044400089,10104026,R1,.30000001
101044400089,10104026,R2,.2
101044400089,10104026,R3,.30000001
101044400096,10104026,R1,0
101044400110,10104026,R1,0
101044400110,10104026,R2,.1
101044400110,10104026,R3,.1
101044400117,10104026,R1,.89999998
101044400117,10104026,R2,.40000001
101044400117,10104026,R3,.5
101044400117,10104026,R4,.2
101044400123,10104026,R1,0
101044400137,10104026,R1,.1
101044400137,10104026,R2,0
101044400137,10104026,R3,0
101044400137,10104026,R4,.1
101055110011,10105001,R1,0
101055110021,10105001,R1,0
101055110031,10105001,R1,.5
101055110041,10105001,R1,0
101055110041,10105001,R2,0
101055110061,10105001,R1,0
101055110061,10105001,R2,.40000001
101055110071,10105001,R1,0
101055110081,10105001,R1,.1
101055110081,10105001,R2,.69999999
101055110091,10105001,R1,0
101055110091,10105001,R2,.2
101055110111,10105001,R1,0
101055110121,10105001,R1,.1
101055110121,10105001,R2,1.7
101055110131,10105001,R1,.2
101055110141,10105001,R1,0
101055110161,10105001,R1,0
101055110171,10105001,R1,0
101055110181,10105001,R1,0
101055110201,10105001,R1,0
101055110201,10105001,R2,0
101055110201,10105001,R3,0
101055110201,10105001,R4,.1
101055110201,10105001,R5,.60000002
101055130005,10105010,R1,0
101055130005,10105010,R2,0
101055130005,10105010,R3,0
101055130005,10105010,R4,.40000001
101055130017,10105010,R1,0
101055130017,10105010,R2,0
101055130037,10105010,R1,.89999998
101055130040,10105010,R1,0
101055130049,10105010,R1,0
101055130049,10105010,R2,0
101055130049,10105010,R3,.1
101055130082,10105010,R1,.2
101055130082,10105010,R2,.1
101055130084,10105010,R1,0
101055130116,10105010,R1,0
101055130116,10105010,R2,.30000001
101055130133,10105010,R1,0
101055130133,10105010,R2,.1
101055130133,10105010,R3,.1
101055130133,10105010,R4,.16764706
101055130136,10105010,R1,0
101055130136,10105010,R2,0
101055130137,10105010,R1,.1
101055130137,10105010,R2,0
101055130137,10105010,R3,0
101055130138,10105010,R1,.30000001
101055130138,10105010,R2,1.3
101055130138,10105010,R3,.1
101055130138,10105010,R4,.1
101055130140,10105010,R1,.2
101055130140,10105010,R2,1.2
101055130161,10105010,R1,0
101055130170,10105010,R1,0
101055130170,10105010,R2,.2
101055130170,10105010,R3,0
101053520010,10105017,R1,.60000002
101053520010,10105017,R2,.60000002
101053520015,10105017,R1,0
101053520015,10105017,R2,0
101053520022,10105017,R1,.1
101053520029,10105017,R1,.1
101053520029,10105017,R2,0
101053520044,10105017,R1,.1
101053520044,10105017,R2,.1
101053520051,10105017,R1,.30000001
101053520051,10105017,R2,.2
101053520059,10105017,R1,0
101053520066,10105017,R1,1.4
101053520081,10105017,R1,0
101053520088,10105017,R1,0
101053520095,10105017,R1,0
101053520103,10105017,R1,0
101053520117,10105017,R1,.1
101053520117,10105017,R2,.1
101053520117,10105017,R3,.40000001
101053520125,10105017,R1,0
101053520125,10105017,R2,.1
101053520125,10105017,R3,.1
101053520132,10105017,R1,0
101053520132,10105017,R2,.2
101053520132,10105017,R3,.1
101053520147,10105017,R1,0
101053520147,10105017,R2,0
101202880006,10120703,R1,.1
101202880006,10120703,R2,.1
101202880013,10120703,R1,.89999998
101202880013,10120703,R2,0
101202880020,10120703,R1,8.8999996
101202880027,10120703,R1,0
101202880027,10120703,R2,0
101202880034,10120703,R1,2
101202880048,10120703,R1,.86842102
101202880090,10120703,R1,.40000001
101202880090,10120703,R2,.30000001
101202880097,10120703,R1,.40000001
101202880104,10120703,R1,.5
101202880125,10120703,R1,.1
101202880125,10120703,R2,.1
101202880125,10120703,R3,0
101202880132,10120703,R1,1
101202880132,10120703,R2,.89999998
101202880146,10120703,R1,0
101202880146,10120703,R2,.80000001
101202860016,10120707,R1,.1
101202860050,10120707,R1,.85714287
101202860074,10120707,R1,1.8
101202860074,10120707,R2,2.2
101202860085,10120707,R1,2.4000001
101202860097,10120707,R1,2.3
101202860131,10120707,R1,2.5
101202860143,10120707,R1,.1
101202860155,10120707,R1,.1
101202860166,10120707,R1,.1
101202860189,10120707,R1,.1
101202860201,10120707,R1,.1
101202860212,10120707,R1,.1
101202860212,10120707,R2,.1
101202860236,10120707,R1,0
102014420002,10201010,R1,0
102014420002,10201010,R2,0
102014420002,10201010,R3,0
102014420010,10201010,R1,0
102014420010,10201010,R2,0
102014420019,10201010,R1,.2
102014420019,10201010,R2,0
102014420027,10201010,R1,.30000001
102014420027,10201010,R2,.40000001
102014420036,10201010,R1,.30000001
102014420036,10201010,R2,0
102014420052,10201010,R1,.1
102014420061,10201010,R1,.1
102014420069,10201010,R1,7.1999998
102014420078,10201010,R1,0
102014420094,10201010,R1,0
102014420094,10201010,R2,0
102014420094,10201010,R3,0
102014420111,10201010,R1,0
102014420111,10201010,R2,0
102014420119,10201010,R1,.5
102014420119,10201010,R2,.60000002
102014420119,10201010,R3,.60000002
102014420136,10201010,R1,.2
102014420136,10201010,R2,.2
102014420145,10201010,R1,0
102014420145,10201010,R2,0
102014420145,10201010,R3,.1
102014420153,10201010,R1,.1
102014420153,10201010,R2,.2
102014420170,10201010,R1,0
102014420170,10201010,R2,.1
102012100001,10201025,R1,.60000002
102012100001,10201025,R2,.5
102012100001,10201025,R3,.5
102012100005,10201025,R1,.1
102012100005,10201025,R2,.1
102012100010,10201025,R1,.30000001
102012100010,10201025,R2,0
102012100015,10201025,R1,.30000001
102012100015,10201025,R2,.30000001
102012100021,10201025,R1,.1
102012100021,10201025,R2,.40000001
102012100036,10201025,R1,.60000002
102012100036,10201025,R2,.60000002
102012100041,10201025,R1,.2
102012100041,10201025,R2,.2
102012100041,10201025,R3,.2
102012100041,10201025,R4,0
102012100041,10201025,R5,.30000001
102012100046,10201025,R1,.19687501
102012100046,10201025,R2,.19687501
102012100046,10201025,R3,.19687501
102012100056,10201025,R1,0
102012100056,10201025,R2,.30000001
102012100061,10201025,R1,.1
102012100061,10201025,R2,0
102012100066,10201025,R1,0
102012100066,10201025,R2,.1
102012100082,10201025,R1,.2
102012100082,10201025,R2,.2
102012100087,10201025,R1,0
102012100087,10201025,R2,0
102012100092,10201025,R1,0
102012100092,10201025,R2,0
102012100102,10201025,R1,0
102012100102,10201025,R2,.1
102011370013,10201041,R1,0
102011370013,10201041,R2,0
102011370013,10201041,R3,.30000001
102011370027,10201041,R1,1.6
102011370035,10201041,R1,0
102011370035,10201041,R2,0
102011370035,10201041,R3,0
102011370036,10201041,R1,1.2
102011370045,10201041,R1,.80000001
102011370076,10201041,R1,.80000001
102011370076,10201041,R2,.2
102011370087,10201041,R1,.1
102011370087,10201041,R2,0
102011370087,10201041,R3,0
102011370099,10201041,R1,.2
102011370099,10201041,R2,.2
102011370109,10201041,R1,0
102011370109,10201041,R2,.69999999
102011370109,10201041,R3,.69999999
102011370126,10201041,R1,1.2
102011370126,10201041,R2,.1
102011370126,10201041,R3,.1
102011370142,10201041,R1,.1
102011370142,10201041,R2,0
102011370142,10201041,R3,.1
102011370142,10201041,R4,.1
102011370143,10201041,R1,0
102011370151,10201041,R1,0
102011370151,10201041,R2,.1
102011370175,10201041,R1,0
102011370175,10201041,R2,.2
102011370175,10201041,R3,.1
102011370184,10201041,R1,0
102011370184,10201041,R2,0
102011370184,10201041,R3,.1
102016880002,10201051,R1,.2
102016880010,10201051,R1,0
102016880010,10201051,R2,0
102016880018,10201051,R1,.1
102016880018,10201051,R2,0
102016880018,10201051,R3,0
102016880018,10201051,R4,.1
102016880033,10201051,R1,0
