position,name,type,isnumeric,format,vallab,varlab
88,pcrexp_cat032,float,1,%9.0g,,rexp_cat032 per capita
89,pcrexp_cat041,float,1,%9.0g,,rexp_cat041 per capita
90,pcrexp_cat042,float,1,%9.0g,,rexp_cat042 per capita
91,pcrexp_cat044,float,1,%9.0g,,rexp_cat044 per capita
92,pcrexp_cat045,float,1,%9.0g,,rexp_cat045 per capita
93,pcrexp_cat051,float,1,%9.0g,,rexp_cat051 per capita
94,pcrexp_cat052,float,1,%9.0g,,rexp_cat052 per capita
95,pcrexp_cat053,float,1,%9.0g,,rexp_cat053 per capita
96,pcrexp_cat054,float,1,%9.0g,,rexp_cat054 per capita
97,pcrexp_cat055,float,1,%9.0g,,rexp_cat055 per capita
98,pcrexp_cat056,float,1,%9.0g,,rexp_cat056 per capita
99,pcrexp_cat061,float,1,%9.0g,,rexp_cat061 per capita
100,pcrexp_cat062,float,1,%9.0g,,rexp_cat062 per capita
101,pcrexp_cat063,float,1,%9.0g,,rexp_cat063 per capita
102,pcrexp_cat071,float,1,%9.0g,,rexp_cat071 per capita
103,pcrexp_cat072,float,1,%9.0g,,rexp_cat072 per capita
104,pcrexp_cat073,float,1,%9.0g,,rexp_cat073 per capita
105,pcrexp_cat081,float,1,%9.0g,,rexp_cat081 per capita
106,pcrexp_cat083,float,1,%9.0g,,rexp_cat083 per capita
107,pcrexp_cat091,float,1,%9.0g,,rexp_cat091 per capita
108,pcrexp_cat092,float,1,%9.0g,,rexp_cat092 per capita
109,pcrexp_cat093,float,1,%9.0g,,rexp_cat093 per capita
110,pcrexp_cat094,float,1,%9.0g,,rexp_cat094 per capita
111,pcrexp_cat095,float,1,%9.0g,,rexp_cat095 per capita
112,pcrexp_cat101,float,1,%9.0g,,rexp_cat101 per capita
113,pcrexp_cat111,float,1,%9.0g,,rexp_cat111 per capita
114,pcrexp_cat112,float,1,%9.0g,,rexp_cat112 per capita
115,pcrexp_cat121,float,1,%9.0g,,rexp_cat121 per capita
116,pcrexp_cat123,float,1,%9.0g,,rexp_cat123 per capita
